File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100
o2-10_gr_e11,A,0,0.12,0.05364916285714285,0.04000530571428572,0.046805388571428574,0.04103552428571428,0.04234787875000001,0.05705474857142858,0.06573755200000002,0.12,0.12,0.12,0.03685190571428572,0.04180277,0.021341531428571443,0.037671650000000015,0.052948882500000016,0.06658620428571428,0.08180046,0.12,0.12,0.12,0.03744855714285715,0.04143024571428572,0.022916156250000007,0.037677031428571435,0.05412243857142858,0.0700557042857143,0.10275277714285713,0.12,0.12,0.12,0.05493597571428571,0.057756647142857144,0.03620208285714287,0.04914799571428572,0.05604403571428573,0.08527380857142859,0.09766510142857143,0.12,0.12,0.05263107714285714,0.07174364714285715,0.057903119999999995,0.03617279714285715,0.040984695000000015,0.06765509,0.08288326285714286,0.10976413857142855,0.12,0.12,0.05365559428571429,0.040442587142857145,0.01391201000000001,0.027552030000000005,0.04348318285714286,0.06200631125000001,0.0785439242857143,0.10537511714285715,0.12,0.12,0.0723656942857143,0.026173845714285732,0.04670410857142857,0.030728321111111116,0.04737214571428573,0.06339083428571429,0.07918464375,0.11053450142857144,0.12,0.12,0.05742760714285715,0.04301247714285714,0.03726101571428573,0.06123478285714286,0.058792497142857156,0.07274631285714286,0.08522190428571431,0.11079145,0.12,0.12,0.07451047428571429,0.07524077142857144,0.026258364285714302,0.05189346142857144,0.06488239142857143,0.09059432285714288,0.08525341714285717,0.10651038,0.12,0.12,0.030607725714285723,0.03557237857142858,0.043411870000000005,0.04130071250000001,0.056854131111111116,0.06953986857142858,0.08062209142857144,0.09010199857142856,0.12,0.12
o2-10_gr_e12,B,1,0.09935598285714285,0.09966328285714285,0.0912106642857143,0.11125217999999999,0.10450772428571428,0.11349355714285712,0.11349355714285712,0.12,0.12,0.12,0.05112773857142855,0.05288470857142856,0.04765956142857141,0.07359742857142855,0.0618350957142857,0.07603611857142857,0.09430054714285714,0.08060701857142856,0.10400988,0.12,0.028832354999999976,0.06789615714285713,0.033564506249999994,0.04294142857142854,0.050259545714285696,0.07534920857142856,0.06411484857142856,0.06816393714285712,0.09203552,0.12,0.014685837499999986,0.046221039999999984,0.03377565428571427,0.05300403285714284,0.03185338249999999,0.04980646999999999,0.06386632714285714,0.046045469999999984,0.04830611999999997,0.08277660285714285,0.01945829142857141,0.07201684857142857,0.025831935714285714,0.07349477142857141,0.016139221249999988,0.07745584428571428,0.07766275,0.025101746249999987,0.05338959285714285,0.03240278222222221,0.006205251428571408,0.02566752142857141,0.026552764285714275,0.029522128571428552,0.032625012857142845,0.06403375714285713,0.05016482857142856,0.024123251428571413,0.05267020285714285,0.04685730857142856,0.046691009999999984,0.07664341142857142,0.03499412142857141,0.03998492285714284,0.03116807499999999,0.07236594142857143,0.0727010257142857,0.03817051749999999,0.07403415714285713,0.07433650428571428,0.06511877285714285,0.03934302999999999,0.05650286428571427,0.08527092999999998,0.054580757142857136,0.08080726999999999,0.0910300357142857,0.05606052749999999,0.06763651857142858,0.10052520142857142,0.04543510285714284,0.05980501857142856,0.05155212285714284,0.06757859857142856,0.061983428571428564,0.08577484285714286,0.07214099714285711,0.0702164214285714,0.07341590714285713,0.12,0.052312239999999996,0.08622323285714284,0.0779574357142857,0.08070118571428571,0.10191365285714284,0.10377364999999998,0.11229873999999998,0.11369268857142857,0.11415837857142856,0.12
o2_gr_e01,C,2,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.15260955444444443,0.08053994555555552,0.08245128214285712,0.1605461188888889,0.28,0.28,0.28,0.28,0.08281792583333329,0.09103544428571426,0.07757589999999996,0.06303792230769228,0.06775323916666663,0.13078146566666668,0.17437470470588234,0.28,0.28,0.28,0.04294319882352939,0.05130491055555553,0.0466560207142857,0.04032630166666664,0.05311673411764703,0.10569353724137925,0.1423639725,0.15214964888888885,0.28,0.28,0.00935910999999997,0.011943656999999969,0.013849083333333302,0.021944539999999974,0.03945782312499997,0.07733530904761901,0.10974028529411761,0.12444556785714285,0.1475144233333333,0.28,0.07134089888888888,0.04328185777777775,0.020709907272727254,0.02889540181818179,0.03359204090909088,0.04843712769230768,0.06938643199999997,0.08676712624999997,0.11026462923076921,0.1697591611111111,0.28,0.15651214555555554,0.20943323888888893,0.1641370477777778,0.08528102928571427,0.07072926199999999,0.05909385214285711,0.06654604749999998,0.079874962,0.09578696923076921,0.28,0.28,0.2624855155555556,0.18972612555555554,0.11140137499999998,0.10862989846153845,0.09805595529411759,0.09363772599999999,0.08376717230769229,0.09068038062499997,0.28,0.28,0.28,0.28,0.28,0.2446352655555556,0.1906740911111111,0.13473840555555552,0.11399135299999993,0.10578225461538458,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.26242700444444444,0.24448585000000003
o2_gr_e02,C,2,0.28,0.17732243222222227,0.2544065144444445,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.041382264166666675,0.1495765988888889,0.04304123555555557,0.06589970555555558,0.11562075666666669,0.07063230428571429,0.134515663,0.2648350822222223,0.28,0.1686509766666667,0.033055038888888895,0.14243213444444447,0.061100164444444466,0.058744472222222247,0.036864415000000005,0.08438095045454547,0.13252246333333334,0.23277179111111115,0.28,0.019779803333333332,0.07937282222222224,0.13662106000000002,0.10999155555555558,0.026407642222222236,0.05507785653846154,0.10102586499999999,0.12525035333333337,0.2309781544444445,0.28,0.037971213333333344,0.07097184444444446,0.13278766555555557,0.019003644545454546,0.036761491176470595,0.06868358888888891,0.09614840416666666,0.11369372250000002,0.14286778222222227,0.28,0.043533441111111126,0.01921881300000001,0.02402408800000001,0.025726247272727286,0.04264561066666669,0.06527205428571428,0.0836376353846154,0.10291344545454546,0.11682903416666668,0.28,0.28,0.28,0.2531009577777778,0.17291922111111113,0.12344816333333336,0.10713223444444446,0.07335699727272728,0.09315283999999999,0.11134474555555557,0.19122432111111112,0.28,0.28,0.28,0.2629167988888889,0.14692739666666668,0.23101648111111114,0.12475415000000001,0.09733782777777782,0.105114271,0.1899313766666667,0.28,0.28,0.28,0.28,0.28,0.15752286222222228,0.14019155200000002,0.12817736583333333,0.12663870000000002,0.2261417677777778,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.20799185000000003,0.25066673333333334,0.28
o2_gr_e03,C,2,0.28,0.28,0.28,0.28,0.20954010111111113,0.25686882222222224,0.28,0.28,0.28,0.28,0.12544929111111114,0.21426048777777779,0.1667386266666667,0.0917925077777778,0.07047457153846157,0.12134071304347831,0.25393516111111114,0.28,0.28,0.28,0.06425996500000003,0.068294636,0.06512026363636365,0.05325943454545457,0.06459040769230774,0.12364475823529414,0.15724113272727278,0.23695157222222227,0.28,0.28,0.031396511333333356,0.03899616250000002,0.04191620642857146,0.03658309461538464,0.06788697043478262,0.11393924750000002,0.1395331153846154,0.15222704777777782,0.28,0.28,0.009909492222222253,0.043304645555555576,0.018907108888888913,0.031039737500000022,0.06068831411764708,0.094505724375,0.11459307571428572,0.1300716816666667,0.23124414222222223,0.28,0.10226763333333334,0.020771313333333357,0.028568069166666692,0.03316824692307695,0.04831848692307695,0.06681587812500003,0.08619045750000003,0.10681152357142862,0.12045909153846154,0.24559164222222224,0.28,0.28,0.2641944377777778,0.1426843766666667,0.11265549444444448,0.07941664400000004,0.07188070444444447,0.08484880615384614,0.10536067333333339,0.1891314088888889,0.28,0.28,0.26437499333333336,0.2010708955555556,0.13480219909090913,0.13093972769230772,0.1202763575,0.10939639615384615,0.10803438571428574,0.11218726600000002,0.28,0.28,0.28,0.28,0.28,0.28,0.20503456444444446,0.14448176545454547,0.13910135083333336,0.22901039222222228,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e04,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.22606413222222224,0.2270641366666667,0.17600299444444445,0.1749717766666667,0.1711806577777778,0.28,0.28,0.28,0.25504275111111113,0.008202544444444466,0.018267810000000023,0.02232824333333336,0.13830297333333336,0.055295670000000005,0.028437842727272743,0.11425708666666669,0.08905706111111113,0.03744837111111113,0.044839950000000024,0.021058428235294135,0.01931718454545456,0.10574554333333336,0.03243416333333335,0.14028825000000003,0.08658170666666669,0.09469158000000003,0.10517921333333335,0.1567341666666667,0.07235511935483872,0.2578487355555556,0.28,0.28,0.28,0.28,0.28,0.28,0.23149433777777778,0.15554699000000002,0.13111738892857147,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e05,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.22875914444444445,0.28,0.28,0.28,0.28,0.28,0.28,0.18614322555555554,0.00745499777777775,0.07087188222222222,0.02217639615384613,0.053968348888888865,0.02934272909090907,0.0626385411111111,0.040607036666666645,0.04692260909090907,0.1281102811111111,0.06446147478260868,0.01393641499999998,0.016147939999999972,0.02764348499999997,0.04362507294117646,0.038272657777777754,0.17123110777777778,0.15169498666666667,0.15454953333333332,0.11176074999999996,0.09497104782608694,0.04607605124999998,0.052640448571428564,0.07785782629629628,0.10845771631578945,0.16226272444444445,0.28,0.28,0.2533795177777778,0.19436632777777776,0.18775780888888888,0.08201035368421049,0.08871696384615385,0.1092306583333333,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.23970590888888893,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e06,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.26387076444444446,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.20304749555555557,0.10541186444444446,0.011661904444444458,0.012063270000000006,0.021287552222222228,0.023579848888888897,0.05613810000000002,0.029756716666666676,0.1975907066666667,0.038650884285714296,0.07170934000000001,0.055130188518518516,0.015398686666666668,0.017762548571428578,0.026612093000000014,0.0420032752631579,0.05157839833333334,0.20815810888888892,0.19944935111111115,0.20072606222222225,0.14464333333333335,0.1013092311111111,0.04629467625,0.06147136842105264,0.07514382173913045,0.10477872473684212,0.12334695000000002,0.2472089011111111,0.28,0.28,0.23693639111111114,0.26573342222222224,0.09226683055555557,0.09453929363636365,0.1154567588888889,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e07,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.2622790755555556,0.17688787000000003,0.14407760666666666,0.28,0.28,0.28,0.28,0.28,0.1139839572727273,0.10811018333333335,0.10661722384615387,0.10563205500000002,0.10809441782608697,0.28,0.28,0.22554340777777782,0.28,0.28,0.20720528666666668,0.0680183,0.07127181090909092,0.09814872222222225,0.08518390173913046,0.037766790000000015,0.01085936400000002,0.015161805555555574,0.04998384888888891,0.029152188888888913,0.06500596444444447,0.04467732100000003,0.05152566777777781,0.060424678888888916,0.07469871384615384,0.043962572222222246,0.01591312083333335,0.022696865000000014,0.032887212500000026,0.0878398788888889,0.09591571555555557,0.05341365222222224,0.07693108333333336,0.0811387053846154,0.08360421666666669,0.19403206,0.28,0.28,0.13425992333333336,0.13920361583333332,0.1566482477777778,0.13217543923076927,0.12392595076923081,0.12183072111111112,0.11211958764705884,0.28,0.28,0.28,0.28,0.28,0.22363583333333337,0.20910587000000003,0.14948864000000006,0.14446943545454544,0.15178523333333335,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.2518506733333334,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e08,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.26143288888888894,0.2071761211111111,0.12078840066666667,0.28,0.28,0.28,0.28,0.28,0.28,0.08982948846153846,0.09794452307692307,0.09716083777777777,0.09683445833333332,0.28,0.28,0.28,0.22453421111111116,0.17247082333333333,0.12329699888888888,0.05583871545454544,0.06461185099999998,0.06734284777777777,0.07189859192307689,0.06958181777777778,0.04040431555555555,0.015207859090909078,0.05017787333333332,0.028522909999999995,0.034207093999999987,0.06587631444444443,0.0444719925,0.15130479333333333,0.05741297310344827,0.045193479999999994,0.015408395999999986,0.047104157777777766,0.03085440399999998,0.08803961666666667,0.09077421111111111,0.05888710444444445,0.06841989785714285,0.07320563285714285,0.0699785936,0.2512822744444445,0.19234883000000003,0.12237448899999999,0.12927050727272726,0.12779903545454546,0.12538615909090908,0.1194118230769231,0.11084102699999998,0.10001542999999999,0.09453806312499999,0.28,0.28,0.28,0.28,0.26448916333333333,0.18712971444444446,0.15292748555555552,0.127977543,0.12056437999999998,0.1155082625,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.26378204,0.2307262655555556,0.21355507555555556,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e09,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.26121399111111115,0.12140805599999999,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.09536511545454542,0.09673991928571424,0.09772683318181817,0.28,0.28,0.28,0.28,0.28,0.17200192555555555,0.15103947555555555,0.061185599999999965,0.06535198999999997,0.08030982039999995,0.009194663333333304,0.01220281599999996,0.015150093636363604,0.049799979999999994,0.02842722666666664,0.1431652111111111,0.03878298333333331,0.04685664999999997,0.10412445111111109,0.06826237428571427,0.043860166666666645,0.015506613999999974,0.020506789090909062,0.13679466666666668,0.035662568333333304,0.0939047,0.09891412222222222,0.10063621888888889,0.07057120666666665,0.07313284285714283,0.19423968333333336,0.24520577,0.20813688777777778,0.1314889088235294,0.15397292777777774,0.16784168777777778,0.16155114555555553,0.11769260153846149,0.11120838272727268,0.10112298388888884,0.28,0.28,0.28,0.26545843777777783,0.22264867,0.22195127000000003,0.14730549777777777,0.14027728099999998,0.13054114299999994,0.1247831408333333,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.22277004,0.20564274666666668,0.21962725222222224,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e10,C,2,0.14556837,0.1512464777777778,0.20922281555555558,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.031408924000000026,0.04344771454545457,0.06565685000000004,0.09182829000000002,0.28,0.28,0.28,0.28,0.28,0.28,0.02519193555555557,0.03699445545454547,0.050240278888888906,0.07921187550000001,0.12614659130434785,0.151399988,0.16357451600000003,0.2063719388888889,0.2548981533333333,0.28,0.019441876000000014,0.025679983636363656,0.032486390000000025,0.05666833714285715,0.09146867900000001,0.10985458714285719,0.1228440833333333,0.13400550611111112,0.14090049166666668,0.22886389444444447,0.008662175000000017,0.042035802222222245,0.01727560500000002,0.031603196363636385,0.04277394083333336,0.05514832941176473,0.07255293250000001,0.08459205000000003,0.09548448000000002,0.10083819388888891,0.0719722577777778,0.016917008888888904,0.10569734777777778,0.13946856444444447,0.11604261666666667,0.1209150377777778,0.05426895900000002,0.06122590300000001,0.06965964399999999,0.08529268560000001,0.28,0.28,0.28,0.28,0.28,0.28,0.22685685666666672,0.21258423111111113,0.15051893000000002,0.12265001695652175,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.26708333222222225,0.22815770888888892,0.2117444466666667,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e11,C,2,0.25438738111111114,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.03788785363636363,0.05251441357142856,0.07288394611111111,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.02849057444444443,0.03815455111111112,0.06065795833333333,0.11244605719999999,0.15594835777777774,0.16526642454545454,0.17033900444444447,0.23956954777777778,0.28,0.28,0.019088884444444447,0.023171339000000003,0.029611883636363634,0.07059147242424242,0.10855383545454546,0.12645768000000002,0.14219495888888886,0.12972569699999997,0.13527995,0.20962175111111112,0.038334831111111106,0.03951055666666667,0.04181729777777779,0.024556929333333335,0.040543165,0.04714874499999999,0.06787471117647059,0.08155865928571429,0.08263513999999998,0.09545266869565215,0.07231083222222223,0.015127551999999999,0.01613460444444444,0.10723653777777778,0.11390360222222223,0.04137032666666666,0.054329928181818185,0.15729864444444447,0.11518540555555558,0.08786449032258065,0.28,0.28,0.28,0.28,0.28,0.28,0.2521914333333333,0.1585411866666667,0.1494092323076923,0.1340504214285714,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.2656096044444445,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e12,C,2,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.08441862111111109,0.23921167444444447,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.06100203294117648,0.08563423411764709,0.10575132769230769,0.1759968255555556,0.23304032333333335,0.28,0.28,0.28,0.28,0.28,0.03369778454545455,0.04736972150000002,0.06142622826086959,0.08874504041666668,0.12511726777777776,0.15601026333333334,0.19759380555555559,0.28,0.2655782588888889,0.2233535688888889,0.06988296333333334,0.011741605454545456,0.019388227777777774,0.031241610666666683,0.08523795666666668,0.1136459166666667,0.09225881222222222,0.14754759666666667,0.10335575111111112,0.06766065031250001,0.15990222666666667,0.013146711111111122,0.10545108555555556,0.08976097222222225,0.14038736666666668,0.07284707000000001,0.11896345444444445,0.04909168700000001,0.07562940333333334,0.06293964687500002,0.28,0.28,0.2411565077777778,0.22207588222222224,0.28,0.16061557666666668,0.16103093999999998,0.128992,0.1113907288888889,0.10312560575757578,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o3_gr_e01,B,1,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.15247426111111112,0.10241038888888888,0.12721198777777776,0.10982186999999999,0.12982064333333335,0.14831046666666667,0.11085867333333334,0.13054147,0.09946493999999999,0.09944506000000002,0.10345555444444446,0.04819663187499999,0.0543691690909091,0.06219162363636365,0.06942017099999997,0.06589738222222222,0.0664621711111111,0.12429263333333333,0.068510721,0.07171937733333332,0.11132388333333333,0.01148954636363636,0.06801603777777777,0.02130311454545455,0.027541718888888893,0.0987159,0.03347605,0.08023191111111111,0.06401445888888889,0.04445811888888889,0.13773633555555553,0.011830595555555557,0.06416849444444445,0.04385957555555556,0.027025266666666672,0.10253056666666666,0.035171208999999995,0.08226809555555556,0.040990189090909096,0.04565901333333334,0.10245358,0.03785694923076923,0.04579843,0.053266036875000006,0.05999921076923079,0.08388543444444443,0.06578222000000002,0.12447761555555556,0.06865473363636364,0.07121917642857142,0.0691680588888889,0.078915016,0.08803630000000001,0.09116516454545455,0.09274539499999998,0.1583251311111111,0.093885561,0.15912819222222221,0.09488057800000001,0.09784553454545454,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.21023640888888886,0.1808061477777778,0.19586603555555557,0.1689068911111111,0.21268455777777776,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002
o3_gr_e02,B,1,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.15435169666666668,0.1256128177777778,0.13007479444444445,0.11324691000000003,0.1346219055555556,0.0986093666666667,0.09789030600000001,0.16094851444444447,0.0993740263636364,0.1464327211111111,0.08207961111111113,0.05229555250000003,0.0824768377777778,0.0632936291666667,0.06477756818181821,0.07066798444444447,0.07046834833333333,0.1269424,0.06988395500000001,0.06836044071428574,0.009804651111111137,0.01550693363636365,0.06675574333333335,0.02567061500000003,0.05305880555555559,0.05703875888888891,0.03695991083333336,0.10529535777777779,0.041807894444444466,0.04391269625000002,0.01290639111111113,0.04026513666666669,0.09071977000000003,0.024002697777777804,0.02911716444444447,0.08223571222222224,0.03918192300000003,0.1295537566666667,0.04694816545454549,0.049766050500000034,0.10512181777777779,0.042802870000000035,0.049350993000000024,0.05946857375000003,0.08418559000000002,0.06637881583333334,0.07034296916666667,0.12737155777777778,0.0741836466666667,0.07568218000000002,0.14679070000000002,0.09679826666666669,0.09732898666666671,0.09856601500000002,0.1296613166666667,0.11406354111111115,0.09889190400000006,0.16175396444444445,0.09953200800000003,0.10444413384615386,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.22573611666666668,0.24000000000000002,0.22566667666666668,0.22566667666666668,0.19755731444444444,0.18452984222222224,0.21357006333333334,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002
o3_gr_e03,B,1,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.0732207772727273,0.09736806222222223,0.12050392333333335,0.18983872777777777,0.10946260666666668,0.1587366577777778,0.14021850888888887,0.09416237909090913,0.12848023444444445,0.09530599555555559,0.06110192000000003,0.04397964642857145,0.05130369400000002,0.06124529818181819,0.06585457545454548,0.10506213111111114,0.06838896666666669,0.07234422333333337,0.12706521444444446,0.07171996090909093,0.013935833000000014,0.011597394000000021,0.01828744111111113,0.048284666666666684,0.03079485200000002,0.07850689111111113,0.03474397923076925,0.04384951100000002,0.08670151111111113,0.04760539000000003,0.1138497588888889,0.038206073333333354,0.01705379500000002,0.06940548666666668,0.04987248333333335,0.12286711555555557,0.07816678111111114,0.03430773916666669,0.12768528,0.04018914800000003,0.06603156222222224,0.046803130625000015,0.05656012266666669,0.05464331666666668,0.060101895000000016,0.08258124444444448,0.06264210642857146,0.06778603100000002,0.14405188333333335,0.06497571250000002,0.18528832444444443,0.09100924111111112,0.09859280111111113,0.13174040444444446,0.09675633800000003,0.16025952333333335,0.09625372000000001,0.09524752200000002,0.15900884444444446,0.09521626400000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.19661141222222223,0.1827123588888889,0.18274681666666667,0.17208735666666666,0.19830531666666668,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002
o3_gr_e04,C,2,0.1812275088888889,0.2205179811111111,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.05379827,0.06425121181818182,0.09652476444444447,0.14574567222222223,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.10788600999999999,0.045334026,0.06437711500000001,0.08520657214285714,0.11230384500000001,0.13089181777777778,0.18660636555555554,0.2180926,0.24000000000000002,0.24000000000000002,0.0994300711111111,0.028832317777777783,0.03936784,0.06335728666666667,0.08666126692307692,0.10504859250000002,0.11412778076923079,0.11970387181818178,0.18387577444444445,0.22588889666666667,0.1130958388888889,0.014412045454545452,0.04225971555555556,0.03300323923076924,0.04872047428571429,0.061157367000000004,0.066884835,0.07884202285714285,0.08172874900000002,0.08448890599999999,0.18725105777777779,0.021408338181818188,0.024471679090909092,0.0737879,0.05173317888888889,0.07751260222222221,0.06018928222222222,0.043951243,0.13505383,0.05754997076923077,0.24000000000000002,0.0595462981818182,0.06447037,0.10314318222222224,0.05790949133333334,0.05736392555555555,0.05027435249999999,0.051796228,0.15577973666666667,0.060256196190476195,0.24000000000000002,0.19363362,0.11315135111111113,0.17656652888888888,0.0941956477777778,0.12310087222222224,0.09018990230769229,0.08552044166666667,0.07984816454545456,0.07663562428571428,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.22533333444444445,0.20991296222222222,0.17964309,0.09865795214285719,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002,0.24000000000000002
