File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16
o3-03_gr_e04,D,3,0.0010726894537455409,0.0020765450108099492,0.007526602761132812,1,0.0010711392022684308,0.002736546449253056,0.012967345328808865,1,0.000654934709,0.0025256224624828527,0.013381057598891969,1,0.0006793950662040817,0.002146605449454473,0.014417634359876542,1
o3-03_gr_e05,D,3,0.0013118369401041658,0.0018590595433747973,0.005274546443767313,1,0.00107853941590909,0.0026409865485351553,0.008383966488715276,1,0.00045083239259259203,0.0018392303632865543,0.006285263531313131,1,0.0007694564743827157,0.0011866904831300431,0.00477003056931818,1
o3-03_gr_e06,D,3,0.001276494928703702,0.002790576405128204,0.008692424548076921,1,0.0009022613535147379,0.0027433607948717954,0.013440430265743944,1,0.0005074277788461529,0.0020269570518928895,0.009567921334399999,1,0.0006231132965199994,0.0012395709588954276,0.006070102547008546,1
o3_gr_e01,B,1,0.04139360776800001,0.03855740568749999,0.02662409099999999,0.022084565552479334,0.0016237874806906752,0.0020708939129999993,0.0023967891449256195,0.0021300320944852937,0.001451942359300208,0.0019563846393750007,0.002359576052822066,0.0019733570384050784,0.015546142054437868,0.01715841431893491,0.011753861778,0.015524856330468746
o3_gr_e02,B,1,0.06112640843437501,0.03066629382421876,0.030014412700781253,0.030492084677343757,0.0017958468014827814,0.0020232459969900573,0.002305773347333508,0.0021573349081309874,0.0015524393242500008,0.0020394001078742285,0.002551044150831026,0.0020174911786963313,0.03170972367551022,0.022183625908264473,0.01752929137882654,0.01428303365
o3_gr_e03,B,1,0.023736186316406255,0.0368343012,0.0277380061453125,0.025386592150000012,0.0013274342854897967,0.001979075884214307,0.002237820716290132,0.0025475765579431203,0.0016323951517006807,0.002031905184375001,0.0023926279578947384,0.0019547431366735554,0.048023482716,0.024120854149500007,0.014495062288235295,0.011751720067346944
o3_gr_e04,C,2,0.0032725300200178477,0.0072732726900000015,0.07950591163125,1,0.0011759195817000005,0.0016612210495761453,0.0028562696630376116,0.005885514201041668,0.0025648541058139527,0.0021063870608740896,0.0020388982812565037,0.001911658504427083,0.24097511475000002,0.05917997446875,0.017876837452366866,0.005779147276150475
o3_gr_e05,B,1,0.0045707375518518525,0.007664574034125002,0.011734055826000001,0.016302686775000002,0.0010517935243681028,0.0017237961500416496,0.002340761143419409,0.00271654676586,0.0016563982004862822,0.002603378194006987,0.0029895911714024836,0.0019774421422148803,1,0.09661359420000001,0.07207389981562501,0.09780301875000001
o3_gr_e06,B,1,0.009045873745312495,0.009945230927999996,0.009108549423529412,0.010288614437999999,0.0011241908069999993,0.0018366908210302453,0.002278073633418367,0.0015349064698573116,0.0017978534831275715,0.0020615734921940083,0.002747664563563327,0.0017000688773484627,1,0.1409501273625,0.05632509349800001,0.04148844702244897
o3_gr_e07,C,2,0.006654410026843101,0.010105422269387753,0.011884883775619838,0.024503914537499994,0.0010306835244203335,0.0014838053959710749,0.0023252383402428156,0.0031452341029958673,0.002142530551874219,0.001840124449054821,0.0020314068555671166,0.0015619462441666672,0.05577459609374999,1,0.021705853187603305,0.005711669682797662
o3_gr_e08,B,1,0.011149795949999998,0.0191853295065,0.011038752285750004,0.013486382908333332,0.0012041368386836633,0.0018094422449910828,0.0023612158994459837,0.0026559159742139205,0.0016068730809375004,0.0022175897865800444,0.002651578197619048,0.002036949503909465,0.12601377393749996,1,0.036375307853906254,0.020068786276530613
o3_gr_e09,C,2,0.00348781579814815,0.005264140064876035,0.007261674915441179,0.016957606341176473,0.0013091560477941193,0.0012288551100710068,0.0023748343792279417,0.004097380411495846,0.003917995155588586,0.001686729110002228,0.00234287197924447,0.002296723229732289,0.0200161478677686,0.024726279969000002,0.012950260138125003,0.005565416496550097
