File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25
o4_gr_e11,A,0,0.0056595129890624945,0.002096799551279999,0.005063363064719999,0.010355739352040816,0.04779016173,0.0022002039249134947,0.0015029957412597654,0.002714263431275826,0.004771366995266272,0.0303152644010204,0.0007723536240740736,0.0016991435383199992,0.002804601284033203,0.004468442614453124,0.010519344221107264,0.0023667045285076533,0.0020022358202479336,0.0031525544039999994,0.004418298172829965,0.008312331694736842,0.004662203493750001,0.003846618567181926,0.005655676399586778,0.004466329391999999,0.007547650637755102
o4_gr_e12,A,0,0.0031862973552631616,0.0032395850305664085,0.005876925870849611,0.013013171962500002,1,0.0015783174850772911,0.0017167564775510218,0.0035072462802795976,0.005370651503632655,0.031432752716326534,0.0008051667969600028,0.001629697147855032,0.00266621256818182,0.004239161046826174,0.010291547896875005,0.003172642230000003,0.0016733818195312532,0.001933304297114684,0.004229167198320003,0.0036814781901315804,0.006591566754000008,0.002296825910946748,0.0036481478510204117,0.007826181759375005,0.005094023630625003
o5-01_gr_e01,B,1,1,1,1,1,1,0.008601235681818184,0.006316905594135801,0.008500557691111113,0.23448299962500008,1,0.001452615670701317,0.0016894402420281525,0.0031402006074380167,0.0029028838047337273,0.0103659696875,0.012222373236111113,0.007840327285714283,0.009337565915631847,0.011413121475000001,1,1,1,1,1,1
o5-01_gr_e02,B,1,1,1,1,1,1,0.009675663320987652,0.007114861004132231,0.007992629071428572,0.010853250763376935,1,0.0014677626253644315,0.0017498575858725756,0.0026728923115197398,0.0025381910201139196,0.013085791109999996,0.042035075460000015,0.012121705259999999,0.008195112691111109,0.013721577714285713,1,1,1,1,1,1
o5-01_gr_e03,B,1,1,1,1,1,1,0.03721755985714284,0.013043156984375,0.00894836647633136,0.013944793379132228,1,0.0013448797125619823,0.0018126796094182817,0.0028457331964285696,0.0024934995622837345,0.00971755666071428,0.014789115249999993,0.007448592158437497,0.008560878991875,0.010947143144896192,1,1,1,1,1,1
o5-04_gr_e04,D,3,0.0020675634417968766,0.0027208266961632676,0.0034353588290527357,1,1,0.00149287329602195,0.002376484376694413,0.0037670813357222233,1,1,0.0008147922329861132,0.0022902043109739386,0.004167672305231869,1,1,0.0017502526421550118,0.0026901039454545485,0.004529788352320001,1,1,0.002604250886111114,0.004532966664285719,0.007554092394750005,1,1
o5-04_gr_e05,D,3,0.0008067079475994523,0.001687798261511006,0.004396381735506175,1,1,0.0018437926933593766,0.0017316180272727278,0.003479957671692125,1,1,0.0007834842714285726,0.0016212366516272204,0.003308240354610378,1,1,0.0018332527163194459,0.002409966995454547,0.0028860690177551908,0.3555644477000001,1,0.004383286632544381,0.003936060425000002,0.00425766633558793,0.11535630064444445,1
o5-04_gr_e06,D,3,0.0007163034706666679,0.002175774058016148,0.010879034510590281,1,1,0.0013038492210526332,0.0018854373377546409,0.005085921564327485,1,1,0.0008818759750000018,0.0022806610080808093,0.005073557201845446,1,1,0.001987520807256237,0.0024348456135802484,0.004089306312280702,1,1,0.0037117395871111144,0.004275418552249136,0.0050220701124869946,1,1
o5-07_gr_e07,B,1,0.011099922118518518,0.008710017983333335,0.010395209682644629,0.013378130133333336,0.031321624425,0.0023068939615384612,0.002864509001652892,0.0033830746289256193,0.00461171352797784,0.006513867312244896,0.0006941900333333328,0.001053311063999999,0.0020484053484375,0.0029775279061224486,0.002129886224574669,0.0026868597888888885,0.0024849967462809916,0.002948720988365651,0.003343919701038062,0.0025687951735349707,0.008834516191735538,0.006660781712000001,0.007047839632653062,0.007543192246153846,0.006908742948979592
o5-07_gr_e08,B,1,0.015877205175000002,0.007557650329411765,0.011845644307438013,0.012704959644000001,0.008115274659375,0.004330642210380622,0.002879475138461538,0.0036888514884353737,0.004793447302422143,0.003057470469916766,0.0011014689301038054,0.0009944028791666665,0.0019970419218749997,0.0028893748615384605,0.0017041195079999995,0.0015670783009451787,0.0016997329595567863,0.003469754963999999,0.0027517818249999993,0.0017697942260869561,0.0050208927599999995,0.002973641632,0.004631315866666666,0.0047555327625,0.0031317353538461525
o5-07_gr_e09,B,1,0.021886359455999985,0.008645954492307694,0.014836470674999998,0.020460152699999998,0.020994938033333327,0.003387217423129251,0.0026860958076923066,0.0044886841037037025,0.004769410211634347,0.004009420512499999,0.0008398936899653969,0.0009994221867768588,0.002363576591999999,0.0024610246555555547,0.0022069539230769224,0.00396351095833333,0.002316053575510202,0.003525589045333332,0.003143717488888887,0.002191288822666666,0.009730153140740739,0.004610747603703703,0.007934326571900824,0.008214460284297518,0.005281093229629629
o5-10_gr_e10,A,0,0.003940170377160493,0.0041343494271604934,0.003993474140500001,0.005334155653125001,0.0032142664377777775,0.0019018821384297522,0.0015869221265624998,0.0022550105068877544,0.0046921584632812485,0.002822801846222222,0.0005458630531250001,0.0011853114590909086,0.001796926972569444,0.0029154779614999995,0.0026754225243055554,0.0012202819286666665,0.0014894709461538464,0.0019267356784722213,0.0032557768546874984,0.0024353959003472207,0.0023034097272727266,0.002798176397530863,0.002300040469230769,0.002667529073263888,0.0024206388772959188
o5-10_gr_e11,A,0,0.0020373774586776834,0.001925082107812498,0.0041970539315972204,0.005726088306249997,0.017258257536,0.0010306373595555533,0.0015116662919921857,0.0023593211677469124,0.004502162538461535,0.005402961929591836,0.0004420640652892537,0.0011808347999999979,0.0018917116910714257,0.002365762816015624,0.002975211284259258,0.0010361163144628068,0.0011489566923611081,0.0015772689291666637,0.0028085470432098743,0.0016498527986394547,0.0015415237889999974,0.0013808076067901194,0.0011093538094387736,0.0013489836307692279,0.0016001561824444425
o5-10_gr_e12,A,0,0.0021977498075000023,0.002077412073242189,0.004841188160330581,0.00499217633488889,0.09294766845000006,0.0010340892120000015,0.0015919242142578148,0.0023778863789473696,0.0035508937578947386,0.006724718852295919,0.0004448645553719036,0.0011262391486666686,0.002220981176923079,0.0019846879029478473,0.0046744729538461555,0.0010874793735000025,0.0011528608361111128,0.0013588601961538483,0.002694132069135806,0.0016517000635416679,0.0013271142760416695,0.001035153834615387,0.001541957267901237,0.0014600132950000032,0.0010709435005208346
o5_gr_e01,B,1,1,1,1,1,0.1018006484375,0.0031399019092403207,0.0041301086903122106,0.005092126895751951,0.005149036277548208,0.004463996665702159,0.000979205721153845,0.0011142191471877271,0.002016726820477501,0.0029937190929355275,0.002559757969263641,0.0027112448046241206,0.00326261432734375,0.0035983508248299315,0.004927343661550468,0.003959686869531248,1,1,0.0751818884722222,0.016672848227040814,0.019382610946180552
o5_gr_e02,B,1,1,1,1,0.11062187406250004,0.04504519834999999,0.002960199610457064,0.004454412617065557,0.006121021920332937,0.004689227198753463,0.004909557447959184,0.0009583410921556115,0.0015585420296556115,0.002442775481505102,0.002651531699954086,0.0030458992512783045,0.002487469513250405,0.0033952648824786312,0.0041991060845588245,0.0037876477062499993,0.004641724026530613,1,0.07355474763888886,0.03190973507653061,0.014251302456054686,0.013023725972222221
o5_gr_e03,B,1,1,1,1,1,0.05976626722222223,0.002658963239843749,0.003918853201092612,0.005773689429999999,0.006284841632797732,0.0037162059935897437,0.0007627005590820306,0.0012758048852539055,0.002233320899234693,0.0029637955917159757,0.002484628391683103,0.0035756185964083164,0.0034192651158777105,0.004534510242878013,0.004678038507142855,0.004160517923437499,1,1,0.12603334624999998,0.025492102649999994,0.026134984849999997
o5_gr_e04,B,1,0.010741286050347224,0.05532283083333336,1,1,1,0.0026888253212799178,0.0027924794417533098,0.004556692147782587,0.009244536290170132,0.014289778836805558,0.0009894195500000007,0.0011256947244897963,0.0021139481612244904,0.003132763112792969,0.0029454306439619287,0.0027241382013888896,0.0026701885955183343,0.004209073934374999,0.00800591965,0.006128261935871055,0.010423241733333337,0.013685012684948981,1,1,1
o5_gr_e05,B,1,0.0051339637962963,0.015357626589506181,1,1,1,0.0017841880314508746,0.002852420903944486,0.0038733165069731435,0.007121852972222224,0.01195245575617284,0.0007623679310344843,0.0014556533041838154,0.002167117402433426,0.0032112719983930227,0.0029568589746913586,0.0023503260052509796,0.0033604748845631523,0.00811284941176471,0.010493684562500006,0.006093893716425622,0.029790490357142867,1,1,1,1
o5_gr_e06,B,1,0.007013451601562498,0.025763925590277778,1,1,1,0.0023345196266909467,0.0027522216740740735,0.004326159506069215,0.008489826971153846,0.013437688847656247,0.0008119945202636711,0.001443756993055555,0.002151280609567901,0.003470721304630591,0.0026959308923365263,0.00250127919477139,0.003583470591165973,0.0048837431138392855,0.007919506362304688,0.004541503768382353,0.05234266531249999,1,1,1,1
o5_gr_e07,C,2,1,0.006112150879629629,0.006046229659090908,0.009414095771604939,0.006347354338642659,1,0.0017849739171006945,0.002998489325,0.003617696459194214,0.0020773586077077293,0.0010591946819526622,0.0010751574680555552,0.0023579537109781465,0.00382982897142857,0.004929245669148199,0.0035462743218749996,0.002140926943783855,0.017059491764705878,1,1,0.0030395643088374294,0.22006215250000005,1,1,1
o5_gr_e08,B,1,0.023991985486111103,0.03310033365,0.026003067295918364,0.018839159024999993,0.016171116744791665,0.002601623466326531,0.0032614666360294116,0.004489704270214029,0.005380861973002959,0.005108903797222222,0.0008420433012486992,0.001523757622767857,0.0024454439330621304,0.0034800156575520843,0.0028260771179687504,0.00255242599196469,0.0036056827446460443,0.004264184829059828,0.004405637957929363,0.003387969207621825,0.21270655,1,1,0.08370982041666668,0.035292968392857144
o5_gr_e09,B,1,0.011635429212500003,0.0183814698046875,0.014973279774305561,0.01843365495867769,0.01645243227678572,0.0033222186337809926,0.0026391959375000004,0.003742306258163266,0.0054812941569444456,0.005691780772448982,0.0012118786764705894,0.0014688798501275517,0.002473688220603539,0.0038434671708333337,0.0036617451067901233,0.003207017875976563,0.002699537416115703,0.0037532656554560596,0.004618396958935949,0.006036367408088236,0.010901234700000002,0.2337500212500001,0.09372430555555557,0.074680818046875,0.3003334750000001
o5_gr_e10,B,1,0.008434619800347223,0.014966831219135807,1,1,1,0.002730712210000001,0.002403259606792357,0.004228834119822487,0.007349138382026629,0.006061099215306121,0.0009278711520000015,0.00111883138888889,0.0023021220083333342,0.003031785644531251,0.002921433375850341,0.002452258314255985,0.0024050856971480307,0.003670720792178639,0.0043015565392562,0.006645909144,0.004980577526753865,0.010873931288580252,0.04810576105,1,1
o5_gr_e11,B,1,0.010051028055555557,0.05462149111111113,1,1,1,0.0023808107904411775,0.002897303974480152,0.004977430586785013,0.00789669763374486,0.011529291323302469,0.0009058574492715937,0.0015147847875000015,0.002397150994031222,0.0033495590673777325,0.0030669297888322,0.002538753473936901,0.002881278481867285,0.0034510782539682555,0.004448592045657346,0.005363577939795921,0.0040084570454545455,0.006748896484837278,0.01709340079142012,0.0864580002777778,1
o5_gr_e12,C,2,1,0.22528491374999998,0.22390330249999996,0.036950386597222225,0.014211166055555557,0.007063299633875741,0.004873787661224489,0.00473842372142857,0.004729883247245178,0.0036198359963151906,0.0009615595451183427,0.0016031815055555553,0.0022659633898925776,0.0031347192463235278,0.004181100735294117,0.0017987189620535704,0.0022606173433956907,0.0035465475904999993,0.006411682981632653,0.03407201684027778,0.0030560700722222227,0.006619159447069942,0.07025268180555554,1,1
