File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
o4_gr_e02,A,0,0.004000603567500007,0.004006809656250003,0.006235932582000005,0.005801488732653064,0.006319078892578131,0.021132705112500007,0.0013982397424586802,0.0028443785460000037,0.00350168202916667,0.004729973684210529,0.005644997942625004,0.017272034683593753,0.0007347651887755121,0.0024891027900000033,0.0031190593102040838,0.005612986175000002,0.005899024481001893,0.05101057965000002,0.0009681161437500019,0.0023275292861250022,0.00369818901818182,0.004926269531250003,0.007181337816632235,1,0.0013662994227071031,0.0030448004835937526,0.004852177673818528,0.006670706254958679,0.007903193485916827,1,0.0017966721348632833,0.0034071652489073897,0.005191408455612247,0.007060167835200005,0.008413171232812499,1
o4_gr_e03,A,0,0.0027011700918367393,0.004694806482000004,0.006792331481632658,0.006521641066666672,0.007892360045833336,0.03307551699600001,0.0010750149234375023,0.003036635502631582,0.0041552715000000035,0.006072841492105269,0.008319157159515575,0.018547539700000008,0.0005282211814814838,0.0018060377877551048,0.003643045342105267,0.005418587439473689,0.006276980927789259,0.023686047027551036,0.0007235414234693906,0.002055281565789477,0.0036339621157894767,0.004572626771900829,0.0063814906622449,0.03932244073125002,0.0009806537842105298,0.002440368637875003,0.0037638946102040854,0.005837778071052636,0.007603674995833335,0.03087450075600001,0.0013035313514177715,0.002948199711880168,0.004521853622448984,0.005938331278500003,0.007763470141666669,0.03930038173125002
o4_gr_e04,A,0,0.005383996816499998,0.004129337494970413,0.00525222331875,0.006507741629752066,0.005187373946173469,0.006426967487543251,0.0043061381594999976,0.002684387297999999,0.0027245323125,0.004093787537999999,0.00437580799100346,0.003316775493749999,0.0017194022081632643,0.001838890481835936,0.0024019132499999993,0.003925217813667819,0.004605942931578947,0.0037621058476260045,0.0021630412546874995,0.001996270711363635,0.003148492551890359,0.003829316331481481,0.004967004115384616,0.005361329106198347,0.0037766186052631576,0.0036836410796296302,0.004839360784183141,0.006467850839536266,0.00852759916416,0.023714742016666665,0.006162749147368421,0.00669121311198347,0.011620976729166664,0.01948207290177514,0.027018616796999996,1
o4_gr_e05,A,0,0.005682670803000007,0.006205352395500009,0.004808968134000005,0.007960436016666676,0.006383097680578518,0.005914615032000004,0.0028515993060000046,0.00250931725416667,0.0029633529708333367,0.004225651908000005,0.004284233674567478,0.003929540413500002,0.0014542199159169598,0.0018896055416015671,0.0025586675375000034,0.0038273096335640186,0.004767911020588238,0.004527855412962967,0.0018169375416666705,0.0020473906308750033,0.0028386641250000033,0.004035652146093753,0.005100598776562503,0.005735529296296298,0.00315164454173554,0.0036452313472633154,0.005089539288888892,0.006131982144834187,0.007921651033440004,0.012603700033333342,0.005129281747004136,0.005522533810560003,0.009593456214375006,0.014535180184570316,0.018691037611989796,0.13901197050000003
o4_gr_e06,A,0,0.005149041562500006,0.005618797800000006,0.005131048914000004,0.005183168802000002,0.005170261836000004,0.008187537189030617,0.0025101017538750035,0.0030351105949218793,0.002927166393375003,0.005486158142307695,0.004296368605263162,0.004452103163671876,0.0015019589131578988,0.002313129825000005,0.002881224071052635,0.004153461513157898,0.0056316683208333385,0.004684386695454548,0.0017709201750000046,0.002513957663265311,0.0033647995036800034,0.0046423535680800015,0.005861034357120003,0.008905882550206615,0.00283077262677515,0.004242325479363908,0.005314225539000002,0.006654547652965662,0.007945672291500004,0.045049626525,0.005383567815306126,0.006596364242722121,0.010368143889795919,0.019236235428826534,0.056583790218000016,1
o4_gr_e07,A,0,0.0007254268875000112,0.0017526522049586845,0.004256334324000006,0.007283216166666674,0.009186838833333343,0.006514891593750007,0.0009586995656250043,0.0012965895291666702,0.0027213565422145357,0.003108684130475211,0.0043541403122448995,0.004508670198692037,0.0016794904640138437,0.0015562650997933913,0.0028623678885000034,0.004188404611224493,0.0052805758763705135,0.005557516188000003,0.0015681555855000038,0.002671327641666669,0.003717765055785126,0.004691571608880002,0.006463215631440001,0.008358169572656253,0.0031473006581632683,0.0031534368368366303,0.004966749429910718,0.006984824633280001,0.008897210378906253,0.015035475018164064,0.004032826451977043,0.007090509841735543,0.009993337598250003,0.010336931716425619,0.011246374629017019,0.04020237621734695
o4_gr_e08,A,0,0.0015868773678719044,0.004247455320000005,0.005990979547193882,0.005142187212750002,0.007183700715234379,0.011610605559375006,0.0013044775026315825,0.0025041981498750043,0.004054035383333337,0.0060774625500000035,0.005916776589473689,0.008249768650000003,0.0009344193023437525,0.00196300859166667,0.003220927413157898,0.0048998638458333365,0.005516421701652895,0.010521966528000005,0.0010070789835937522,0.0025623211583333362,0.0032868423000000026,0.004236287717296789,0.006865889400000002,0.013315332881250008,0.0025673249020408194,0.0037607913673469422,0.004709621514049589,0.006787122920833336,0.007176344944500003,0.011555824890000002,0.004302761058333337,0.006556072668750003,0.008815707780000005,0.008736187107612458,0.009455752947923876,0.02032660090000001
o4_gr_e09,A,0,0.0010498026765306083,0.002852502299999995,0.004162001596874997,0.004762573895999996,0.005696315027929685,0.008970934385204077,0.0006311413421052605,0.0016766597842105245,0.0032085874749999965,0.00471589228806228,0.00478402612252066,0.0067788214928571405,0.0013681165736842082,0.001815255905578511,0.0033772000679999966,0.004728566158163263,0.005560305343919999,0.009907245129166665,0.001544220304958675,0.0028425728605263136,0.003348803340740739,0.005786512234877124,0.007494889900661624,0.01312340027695312,0.002745837181124998,0.0035466752518518497,0.005466017162795856,0.0070491133008,0.008496791790479997,0.027278412099999993,0.003661715654639999,0.0053791211096893485,0.008529999500826446,0.009903364307851235,0.0103923882,0.06707542651874998
o4_gr_e10,A,0,0.005173715231404965,0.004034692905061987,0.0074547082786389435,0.011315871722448982,0.03725720657448982,1,0.002520388539473687,0.002388025274074077,0.0041611480822314065,0.0077960292760800055,0.01051405301326531,1,0.0015558557572265665,0.0017741656561224516,0.0028579713415576714,0.004873668325925928,0.006697990614960002,0.020467241116666673,0.0022746137850000055,0.001992175783593755,0.0027376316052631607,0.003773663892187503,0.006062475563265311,0.008763091383737025,0.005904498159000009,0.0027618792820069253,0.0030245468250000044,0.0040912584907500035,0.005595890044736845,0.004710238390487518,0.013251419137500017,0.004194708251730107,0.0037563329745000026,0.005350303057266439,0.007313456511734701,0.007473656802000004
o4_gr_e11,A,0,0.011696012043749995,0.002698598601903113,0.003995972780624999,0.011083145207999998,0.015363485994000002,1,0.0037030114301652896,0.0028719511943877548,0.0029618669868014262,0.006132244616666667,0.00844116432768,1,0.001300072452631578,0.0021645227335640137,0.003258801060937501,0.004877984668518519,0.0074793997250472595,0.027084193053061232,0.0015633206052631575,0.002745336433007811,0.0030341672237603283,0.0048180154462809915,0.006932665597959183,0.020757010809374997,0.003253180059374999,0.003387567174489796,0.004557026388374999,0.006473005895833335,0.007115871813157895,0.01509369586363636,0.006497142070833332,0.0067419665283737,0.00612115178175,0.006977010813157893,0.007196187576315787,0.0127179701387574
o4_gr_e12,A,0,0.004726063344674561,0.004518693142105267,0.006767137190926278,0.00940471704187146,0.04182708948750002,1,0.002070643675781253,0.00287457052882798,0.004295471550000002,0.008194553252479342,0.009568070263636366,1,0.0015750181421052664,0.0024631610291666692,0.003085724412436227,0.005749365749716449,0.006396828495044382,0.04378210202812502,0.0011654571500000035,0.0024595275926020464,0.003073588697368425,0.004055383319531252,0.0072157166875000045,0.009673205216262982,0.005217682986000005,0.00245086974809689,0.0028752229631250036,0.0049651160309688615,0.005252864397750002,0.005683342407277886,0.009866395515306136,0.0036076133896193814,0.005648679337500006,0.004884672394463672,0.009621099540000006,0.008553830934375005
o5-01_gr_e01,B,1,1,1,1,1,1,1,0.02698247652071006,0.014938879969135802,0.021661752465373958,0.03485518168047337,1,1,0.0032487504387269483,0.003935394381198348,0.006471669681331749,0.00857354087795858,0.008005270699999996,0.027272100240000003,0.0033974590190624997,0.0033752775342857136,0.00527746001220703,0.004772003591307524,0.008609323236111108,0.022492197000000005,1,0.02713216693359375,0.034343065491124265,0.018063687796875005,0.08386066584,1,1,1,1,1,1,1
o5-01_gr_e02,B,1,1,1,1,1,1,1,0.049757625,0.02274160341796875,0.026441857259999996,0.02212899713888888,0.05317013378571427,1,0.0032561157551652883,0.0038116669285714285,0.005678519115051902,0.00454644752625,0.0058617254267578104,0.03645983840625,0.003345752605263156,0.0043963827148760315,0.006720376359374999,0.004531692898466033,0.005756051195999998,0.03731011549999998,1,0.03854181209374999,0.024462848666666665,0.016535937952799996,1,1,1,1,1,1,1,1
o5-01_gr_e03,B,1,1,1,1,1,1,1,1,0.055197911571428546,0.03858036642148761,0.026211106810546864,1,1,0.003065460159999997,0.00400663069526627,0.005533828999999997,0.005286455068047335,0.005387817768166088,0.026934989759999976,0.0032603898264462784,0.003924264636094672,0.0054531304979188325,0.005085087814285712,0.006829962124999995,0.040544503999999995,1,0.10901431799999992,0.018870031524793388,0.020848973714285707,0.034460938312499995,1,1,1,1,1,1,1
o5-04_gr_e04,D,3,0.0030444706136363658,0.0037124198298611145,0.004195760825462966,0.01274161910454546,1,1,0.0025892330930795886,0.003524076464197533,0.004442875996969699,0.01223311561197917,1,1,0.0010598329789473708,0.002209594373684214,0.0036640995078518535,0.01847806851418685,1,1,0.0020286893601562535,0.0022249882407500026,0.0032913733461374163,0.024083348097959194,1,1,0.002766483583111114,0.004121866093491128,0.004715162158367349,0.024823968609090915,1,1,0.004714466504000005,0.00826267253877552,0.009446074692592602,0.03676167096250003,1,1
o5-04_gr_e05,D,3,0.0010481018539062511,0.001925186492091838,0.003932721134714006,0.15440895965,1,1,0.0025541887910000035,0.002386061294736843,0.0037906336792500016,0.014813193725000002,1,1,0.0009619416855468761,0.001475269010884355,0.003019992532095971,0.010241016593860565,1,1,0.0021609930546875027,0.0020487590315789485,0.003223757401562501,0.008608820086591695,1,1,0.003765459696428574,0.003345456142187502,0.003845465832426307,0.0063985034726080255,1,1,0.009642347947222227,0.005911025153000002,0.008302152562000004,0.011886202041326533,1,1
o5-04_gr_e06,D,3,0.0008015786675925942,0.0024468694460459193,0.006117115156565657,1,1,1,0.001562977685207103,0.002549926442630387,0.004402679237151189,0.04140958929012347,1,1,0.00092070061280277,0.0021047255428571447,0.003585341447636365,0.03274874873636364,1,1,0.0020775254757812523,0.002453099247839507,0.003207130907550536,0.03164228010909091,1,1,0.0037373555618055586,0.0037178738136718773,0.004370581706451614,0.012573306777315692,1,1,0.006872236765625006,0.007428796887654325,0.006865934069387758,0.015229517018181819,1,1
o5-07_gr_e07,B,1,0.014589303697959181,0.021393525504000005,0.019184038033333333,0.019860579266666668,0.0312017745,0.1289600052,0.003362425662585033,0.005510053714285714,0.0062256619285714285,0.006404308351999998,0.006834201226666666,0.01511735287346939,0.0012217748009999997,0.0016936675640624994,0.002433841434375,0.003244646496,0.0037323741173333333,0.006569097022222223,0.0014634156159999989,0.002277955963636361,0.003100347609917354,0.004110497733333334,0.003310245466666665,0.0032467653919999993,0.004361806242857142,0.0040797024328124995,0.00608792217520661,0.005340734307692307,0.005653293425,0.005812396524999998,0.012664429293750001,0.012624897918750001,0.009419967947107435,0.01016115204,0.009091052647933882,0.01667086936666666
o5-07_gr_e08,B,1,0.033700889625,0.014824968696296296,0.019135866073469385,0.019134050106122447,0.02180871029999999,0.0168821157375,0.005935808389333331,0.005088317674074073,0.005594494995155709,0.006187489983999999,0.006690616330666666,0.005874944062962964,0.0019472441326530607,0.0021228877279999996,0.003183964874999999,0.003106531237333333,0.003902782523076923,0.0026493548120982992,0.0014943523968749988,0.0022494037799999987,0.002265648092307691,0.0021933374755102038,0.004014013087499999,0.0025102035592592586,0.0032606917846153835,0.003065651533884297,0.004670190768749999,0.006033762799999996,0.004173489693749998,0.0036675918499999996,0.006456132637500001,0.0045096597,0.005491105181249999,0.004990260356249999,0.005884964799999999,0.007168632033333333
o5-07_gr_e09,B,1,0.037378357466666644,0.02289473659199999,0.016898889110204075,0.030695309775000002,0.03162826387499999,0.06360330599999997,0.004604032140740739,0.006013028197959182,0.006635403569387754,0.007227967261224488,0.008063320984615381,0.010726140672,0.0017360177448979574,0.0020010630656249993,0.0027098296159999984,0.003165046949999999,0.004091431413333332,0.003839393351800553,0.002026222244628097,0.0022492235999999983,0.0030060125159999986,0.003798713723999999,0.003491056941666664,0.0028370304719008248,0.006236748459259257,0.004481264676923076,0.00468098446153846,0.005104684707692307,0.005693638924999997,0.004992853383673469,0.011198748843749995,0.00961164205925926,0.010980957487499998,0.010110404296296293,0.01053218804444444,0.008820358095867765
o5-10_gr_e10,A,0,0.007685468231999998,0.006250885261111111,0.007930962519999998,0.008291415054000002,0.007197617393055557,0.00624129885234375,0.002670142617999999,0.0029492394034999997,0.003751702516049381,0.006577136926388889,0.006974824079166666,0.0043111589235537194,0.0015508893672839517,0.001963835097530864,0.0026237129790123445,0.004366436007142857,0.003346575829999999,0.003979855806172838,0.0007838087020833332,0.0012764658659999988,0.0015051937384615382,0.0030147517460937514,0.0034459521890624996,0.0037968394242187484,0.0015800286000000002,0.002333841097530864,0.0041913478027777755,0.004530387893055555,0.004915082845833332,0.005040664163888889,0.003262227028124999,0.004251061081944444,0.004862129133333335,0.0035315511111111107,0.0033565671034999998,0.004930145204081632
o5-10_gr_e11,A,0,0.0029010424015624954,0.0029339717159999968,0.007202094611111106,0.009558152138888885,0.008495801327160492,0.09100055510000002,0.0014530064881944419,0.0031150267992187458,0.0029924926192307667,0.005557080346999999,0.0063030037694214855,0.016429748893999997,0.0014116059648437462,0.0014901399768595016,0.0027996828794999967,0.002858628413775509,0.0051842391574999985,0.00560944916006944,0.0005230747499999981,0.0015700475882812464,0.001288251372704079,0.002661630997999997,0.002601022903846152,0.0032888751303571414,0.001759233052040811,0.00196769805555555,0.002077241633593746,0.002941446883673466,0.00406544744305555,0.00245124634230769,0.002019538381249997,0.002074571524999994,0.0023913545138888846,0.001491042343388427,0.0022270151007812455,0.0031127202437499966
o5-10_gr_e12,A,0,0.0032671839306122486,0.0037585912812500015,0.006381549465306128,0.007723762556250005,0.013568508633333337,1,0.0014373761052083353,0.0023242288673553753,0.0037835331396694244,0.00483814732013889,0.004724943168166091,0.020968517648000007,0.001275312136718754,0.0017782457485000032,0.0024911738177083352,0.003235977911538464,0.0036386317271484394,0.008599156495061731,0.0005246969846153865,0.0016383513859375028,0.0013831275807692327,0.0026789800310000026,0.0026794501538461553,0.0035438810808673493,0.002048514740277783,0.0020068664236111153,0.002200204168367351,0.001792455658500003,0.002910411585714292,0.002542562891555558,0.0016222711765000032,0.002012854416326534,0.002194786425000007,0.0021337657611111144,0.0019455151591836767,0.0017944099362222244
o5_gr_e01,B,1,1,1,1,1,1,1,0.005957361056238185,0.013565706927083329,0.012696224815051017,0.009681791656249997,0.01555838893229166,0.007517972495659723,0.0019943237879999983,0.003030992959710741,0.0032213420970507536,0.0038870622910502947,0.00572156997576177,0.003606351217041013,0.001612462974952739,0.0024986761499999973,0.002757725923999999,0.0031845435465976315,0.005262225779320985,0.003582772112382934,0.004758340548469387,0.008027047167590028,0.0072220767480000005,0.007076849463757393,0.01026200677854938,0.005766556843261718,1,1,1,0.08075793805555555,0.06039429828125,0.040173953159722206
o5_gr_e02,B,1,1,1,1,1,0.22582086000000007,0.22794596624999988,0.00792379330882353,0.011746167346938776,0.013041843249999999,0.015215032633928573,0.01069811277354571,0.007680171396,0.002034050378943758,0.003221444525047258,0.0033946113689060638,0.005832265555555556,0.0047664487847222225,0.004314589438168846,0.0019004045706371184,0.0019781839539999993,0.003088409713326446,0.004440173666897506,0.004333942963137996,0.004173461896551724,0.005497061873818524,0.0056328374828532235,0.005987101565101072,0.010685697867647056,0.007603664274574669,0.006978102159763315,1,1,1,0.0463565333,0.023387425937499998,0.01700398036352041
o5_gr_e03,B,1,1,1,1,1,1,1,0.004784301534,0.01123975772189349,0.01740924220679012,0.01109187572222222,0.01067054573888889,0.007328420501033058,0.0018138674621928155,0.0023212455281207125,0.004010810819160995,0.003900416892722116,0.004697219308390023,0.004299943472633135,0.0014984815082644618,0.0019241171330589841,0.0034027868109418264,0.0033411448439999987,0.0045865059892290245,0.003648722466666666,0.010900658187499999,0.009859112563476562,0.01407710348888889,0.0067125133486111085,0.007101093011798464,0.009263727794784581,1,1,1,1,0.03821203795918368,0.09055852069444445
o5_gr_e04,B,1,0.022159426805555563,1,1,1,1,1,0.003750978737056213,0.005719082030000001,0.007896111744791667,0.01105323872165533,0.03722802331632654,1,0.0018644852154195018,0.0027845592122933884,0.003132218880555556,0.004163669714625447,0.006616458401360545,0.004963509352678572,0.0015609122687500012,0.002203622292243769,0.002762894602440828,0.004096577178125001,0.005650938919667592,0.003289438158834028,0.0047959718406250015,0.0039355963969387765,0.006749737244897963,0.012591036691176468,0.06691819319444446,0.042700729199999996,0.018006529074074074,0.02087000225308642,1,1,1,1
o5_gr_e05,B,1,0.008391007169421493,0.041461514861111125,1,1,1,1,0.003395140447845808,0.003911774456313778,0.006722287532552086,0.009627312982954547,0.01870219038461539,0.12283736750000002,0.0015926460006925245,0.0021153177272727293,0.0034052465181213048,0.004366078206313777,0.005282688776388892,0.006185914002057615,0.0017691606758034049,0.001844338455991126,0.0034236396810018925,0.0035124964399092995,0.00425549937145558,0.004650605502958582,0.00465919911271809,0.0061587703652777786,0.015772092514792897,0.05004503960937503,0.06242412218750003,0.014937213412500008,0.10596129750000005,1,1,1,1,1
o5_gr_e06,B,1,0.0123801636882716,0.07033601249999999,1,1,1,1,0.0033519644939999987,0.004509095337395956,0.007907409043005669,0.012290468337950137,0.028334759969135804,0.24318353375,0.0018499148649584478,0.0024293055759297506,0.0032317866676575507,0.0037729487234693868,0.005402043958333332,0.005372949373048906,0.0018102181122448963,0.0018582503532235935,0.003691986998299319,0.0033299579599999998,0.004612500425170065,0.0042495541836734705,0.004819365770833332,0.006466038118998626,0.016135702964876035,0.01481266076388889,0.04002734734374999,0.00779150765754132,1,1,1,1,1,1
o5_gr_e07,C,2,1,0.013396828749999992,0.009068879413265306,0.0252299313888889,0.017589546399999996,0.017021087372448982,1,0.0036611396267361117,0.006175416327160492,0.004218303134765625,0.00534956630859375,0.0025647256069775723,0.0019377261111111093,0.002261926122222222,0.003164008992346939,0.0036445421141975292,0.003604027683105468,0.0037249437423204166,0.0017556156770833322,0.0016731719281249996,0.0036393878076171875,0.007441788368055556,0.013889433456632646,0.07551435888888891,0.004675142516666666,0.002356613108673469,0.010210539976388886,1,1,1,0.00473133716517857,0.07227532763888887,1,1,1,1
o5_gr_e08,B,1,1,1,0.18118559625000008,0.03142744725694443,0.03204786225694444,0.05099793875000001,0.005108255361570247,0.004930822305843194,0.008467400367647059,0.0076621681749999985,0.008979559702932098,0.008971889508310248,0.0018412722391528934,0.0023581267404513885,0.003967353396814404,0.004399210593749998,0.00543688846875,0.004987062191198225,0.001886774432132964,0.001976928962647928,0.0036294455999999996,0.0038284585692148765,0.004121901103497164,0.004041211269132652,0.005384764554363906,0.006293100168038408,0.009094616709710741,0.008373095120510399,0.006689803922222222,0.006074584060058595,1,1,1,1,1,1
o5_gr_e09,B,1,0.04002187930555557,0.04595708694444445,0.034756364000000005,0.04760507875,0.042036205150000006,0.033567131428571435,0.005038241470588237,0.004544265420604915,0.006085851008979207,0.007489616810433885,0.011758074238281251,0.00814801119637574,0.002767017995867771,0.0025524553587962977,0.0032838716824196614,0.004714076379962194,0.007109691549999999,0.005451998425160699,0.002418808822314052,0.0021994951275510215,0.0029000701147959213,0.0038889335522959197,0.006140135999483471,0.004748947207142859,0.0041611192092746736,0.004266551747626004,0.006145076948529413,0.008093667051129608,0.011610833324829933,0.013932654632352943,0.02752030065972222,1,1,1,1,1
o5_gr_e10,B,1,0.01476152803571429,0.026669872850000005,1,1,1,1,0.004018030408587258,0.004273092022928995,0.007295243104338846,0.01116841280478395,0.01821350279513889,0.015260059379882814,0.0018952288711911382,0.0022807338739669436,0.0040353415589569185,0.003836131791022594,0.005048125135459535,0.00468560785888672,0.0015301734104938292,0.0018820232412190094,0.003328166278344671,0.0033542429492455436,0.004569629682,0.004575136790497451,0.0035938199956597238,0.003988120616545267,0.0061297418263888915,0.006914154955775234,0.009856038148243805,0.026710380918367346,0.0069311760090702956,0.014755371678994088,0.10906393562500002,1,1,1
o5_gr_e11,B,1,0.023853364700000008,0.143266055,1,1,1,1,0.0038447578884548625,0.004589982787500002,0.008901365741219011,0.013691345000000004,0.022111706291322312,0.047429637900000016,0.002022865221875002,0.002453879208579883,0.004032580404000001,0.004068646979980471,0.004882519566666669,0.006641854777892562,0.001726162881944447,0.0020183302040816336,0.0038649916473765455,0.003585353924000001,0.00485337375434028,0.005121288448216737,0.003681635206611573,0.003966147199762188,0.005710624333545919,0.006141416057128909,0.008645007926,0.013765878161111113,0.006437957630385488,0.0091072215166205,0.03030918204081633,0.23116959124999997,1,1
o5_gr_e12,C,2,1,1,1,0.22534078,0.0739974063888889,0.0243217612191358,0.020092305737500003,0.010737248739612189,0.010387039085872577,0.008072226814744801,0.006764540319896448,0.007745468610537189,0.005160629922839505,0.0033502788036242604,0.0038029580860113412,0.004762460484375,0.005464742416897506,0.005224968189999998,0.0017582436999999996,0.0017351512585034004,0.0026865967075892848,0.004062468860561914,0.004785664374999999,0.009117804726080246,0.002841894090624998,0.0031490701305555554,0.004656193553240738,0.011685210525000001,0.024190817004132233,1,0.0044928537656250015,0.008534709135742186,0.046020204609375,1,1,1
