File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16
o4_gr_e12,A,0,0.03312290853658539,0.05025434830508476,0.08353779866666669,0.15454018073170733,0.02163674926829271,0.032357676885245934,0.0589434971428572,0.09852405780487807,0.04725869585365856,0.026917556341463443,0.03928579886363638,0.05700543840909094,0.0799107580487805,0.026589672682926852,0.06110507682926831,0.04990908780487807
o5-01_gr_e01,B,1,0.1778684156862745,0.17744068921568626,0.18,0.18,0.06327677153846152,0.08308301374999996,0.09234447823529413,0.14761959117647058,0.04908098118644069,0.07368079081081082,0.07956920605263158,0.15730501235294117,0.18,0.17829996,0.17758407235294119,0.18
o5-01_gr_e02,B,1,0.18,0.18,0.18,0.18,0.05762789199999999,0.07721090518072286,0.07741066797752806,0.1496802437254902,0.07811637039215685,0.07990937328125,0.07492311729729728,0.1434299394117647,0.18,0.17866961470588236,0.17882087411764705,0.18
o5-01_gr_e03,B,1,0.18,0.18,0.18,0.18,0.0429828319230769,0.07101621544117645,0.07790962774999996,0.14315722,0.04332481058823527,0.0755076705128205,0.08339663124999995,0.15214107882352942,0.18,0.17955610392156862,0.17775629274509805,0.18
o5-04_gr_e04,D,3,0.0324805792727273,0.08903811262135923,0.24400470595238094,0.25,0.015539735111111128,0.0915227385227273,0.24601190714285717,0.25,0.02945316690476192,0.09556013107526883,0.25,0.25,0.08246845309523812,0.06784917837209306,0.25,0.25
o5-04_gr_e05,D,3,0.015453987000000011,0.08040712252747254,0.25,0.25,0.028524971190476204,0.08979643621359223,0.2361416007142857,0.25,0.02935091666666669,0.08263143041666669,0.23084022309523808,0.25,0.09609831523809527,0.053793674255319175,0.20656902047619047,0.25
o5-04_gr_e06,D,3,0.016911753571428587,0.0959275511392405,0.25,0.25,0.023639737857142875,0.10195092360000002,0.25,0.25,0.03504379547619049,0.09690797510000003,0.25,0.25,0.09632979380952382,0.07371525440677966,0.25,0.25
o5-07_gr_e07,B,1,0.07500970892857142,0.07926732285714286,0.0861739375,0.10651436607142857,0.023651855999999992,0.0298545784375,0.03987284714285714,0.05863617535714284,0.02064592333333332,0.03333270285714285,0.04219897142857143,0.03235987166666666,0.07141874285714285,0.06827695642857143,0.06358408464285716,0.07545396785714287
o5-07_gr_e08,B,1,0.09010903535714285,0.08339033785714285,0.09016214035714284,0.08688749535714287,0.029291862941176472,0.03323198333333333,0.038867561176470576,0.044764134883720934,0.017512962812499987,0.029741809285714283,0.03480843392857142,0.026942606896551716,0.0529047425,0.0572212175,0.06889363464285714,0.05969929535714285
o5-07_gr_e09,B,1,0.0795059764285714,0.08493856321428571,0.09623919285714286,0.10329356107142858,0.02480849290322579,0.0326444197142857,0.042575009714285704,0.049790708055555556,0.027440011428571415,0.03736384749999999,0.03224434178571426,0.03895800108108107,0.0740227767857143,0.06294926035714286,0.06597095035714284,0.06415510142857139
o5-10_gr_e10,A,0,0.05821664625,0.05607881166666665,0.06978042125,0.048884491249999995,0.03569312916666667,0.03676182375,0.06164104958333333,0.05235074583333332,0.010082163199999999,0.02425064958333333,0.05771652,0.05997848916666667,0.03183251,0.058701518333333334,0.04492170833333333,0.04625214541666667
o5-10_gr_e11,A,0,0.03940635541666664,0.033601758749999974,0.06141822124999998,0.09301232791666665,0.024851881666666645,0.026474794999999978,0.03663362439999998,0.06228948333333332,0.021083370833333313,0.02258966499999997,0.042650414999999976,0.03296724148148146,0.043006685416666655,0.04778002083333332,0.018863164999999973,0.03335044333333331
o5-10_gr_e12,A,0,0.03908554625000001,0.03892908166666669,0.06305426333333335,0.09903903708333334,0.029371339166666687,0.023475713600000024,0.03933561222222224,0.06409638689655173,0.025707424583333346,0.026903458333333352,0.04268400416666668,0.03534853857142859,0.02998605541666669,0.05184806375000001,0.030456296250000018,0.02236748266666669
o5_gr_e01,B,1,0.21773912399999998,0.2359928548571429,0.20383931657142856,0.18980271057142856,0.04124960573770491,0.052116648214285695,0.060851979807692295,0.06131962199999998,0.03734831016666665,0.04476386771929823,0.05277640207547167,0.05972829984126981,0.19204341457142857,0.19120646828571428,0.1579879517142857,0.13423222085714284
o5_gr_e02,B,1,0.24000000000000002,0.2361362482857143,0.19792308542857143,0.1805961877142857,0.04417545850746267,0.05825684596491228,0.0637878569387755,0.0672895442857143,0.03479127640625,0.04633829754716982,0.0511321393877551,0.06309439821428572,0.2006632162857143,0.16150382428571428,0.12819931685714284,0.11141360142857144
o5_gr_e03,B,1,0.206530416,0.24000000000000002,0.21827732971428568,0.19953052885714287,0.0354063272413793,0.04684411150943396,0.053488072444444444,0.0586801119047619,0.02703351187499999,0.048228851730769226,0.05748925178571428,0.06028652553846154,0.23566746542857142,0.21019462628571425,0.1671473331428571,0.15376234114285714
o5_gr_e04,B,1,0.11242407171428573,0.20203256314285717,0.22352330999999998,0.24000000000000002,0.028312722916666675,0.05574731569444444,0.07698044233333336,0.06737439951219516,0.02558678652173914,0.048336922537313434,0.06274687959183674,0.06623821581818183,0.09359883857142859,0.14512114714285715,0.23639188742857142,0.24000000000000002
o5_gr_e05,B,1,0.06103342600000002,0.16464661914285714,0.22088193514285712,0.24000000000000002,0.021504862000000024,0.047089227213114766,0.07584037531250004,0.08484981735849058,0.03958393015873019,0.05517977606557379,0.04406955428571432,0.05730514215686277,0.1435386582857143,0.22873531885714285,0.24000000000000002,0.24000000000000002
o5_gr_e06,B,1,0.08454402342857141,0.1735410217142857,0.2296859091428571,0.24000000000000002,0.024557433863636357,0.05166133871428568,0.07917064507042253,0.08225608941176471,0.03685411822580645,0.05160175089285714,0.05317114291666667,0.062416910476190454,0.17220253714285713,0.22845076799999997,0.24000000000000002,0.23599350371428574
o5_gr_e07,C,2,0.24000000000000002,0.11826293114285714,0.14096879971428572,0.05675399914285713,0.1745007662857143,0.02646528885714286,0.035975146521739124,0.0713837375510204,0.03408302628571428,0.08106044882352942,0.14013748885714286,0.20115428542857142,0.06367343123076923,0.21065928142857143,0.24000000000000002,0.24000000000000002
o5_gr_e08,B,1,0.15421783628571428,0.159683702,0.15072784999999997,0.14448732142857143,0.029052955714285712,0.04023530583333334,0.05105266595238095,0.06320247909090908,0.035307391228070174,0.05531294360655737,0.05684970055555554,0.06461340643835617,0.18931676,0.20237836685714286,0.19938787342857142,0.16653718714285715
o5_gr_e09,B,1,0.12237237457142856,0.14475867942857143,0.1448580597142857,0.14338517714285715,0.03044972971428572,0.04026828440000001,0.06080841895833333,0.08458841098360657,0.03083626466666668,0.05605651623188407,0.0711486650793651,0.08360562292307694,0.07957164257142857,0.17566404228571428,0.19028479914285712,0.2154811777142857
o5_gr_e10,B,1,0.11313465000000002,0.16782950200000002,0.22405152685714286,0.22724140914285715,0.024451413720930255,0.04719027650000001,0.0672353476666667,0.08081853060606062,0.022745483478260883,0.04395515543859651,0.062465546557377086,0.0682269836666667,0.06469772212765958,0.10489044171428574,0.17807855885714285,0.23638552257142856
o5_gr_e11,B,1,0.113652054,0.18074014800000002,0.23668571457142856,0.24000000000000002,0.02984827640000002,0.05527571430769232,0.07754248841269844,0.07945638433962267,0.022702314666666685,0.04042047235294119,0.058828493333333357,0.07392644468750002,0.06093619744680853,0.08553769825,0.15800683685714287,0.21887576085714286
o5_gr_e12,C,2,0.228903664,0.212809594,0.17229368457142857,0.13707516885714285,0.06213608104166667,0.05773698280701753,0.05958873962962962,0.06361510519230767,0.017858767209302316,0.044559676769230776,0.07984408295774649,0.08206479702702701,0.04323638021276596,0.07913832057142853,0.2189281574285714,0.24000000000000002
