File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64
o1_gr_e05,A,0,0.004213018224852066,0.003086004824999995,0.004344199039999994,0.0044062200199445935,0.006006065255999995,0.009648762862499995,0.014532511015384612,1,0.003604252199999995,0.003430654933333324,0.0031787729041420068,0.005112661199999992,0.006218844415999995,0.008842832999999994,0.014603230463999996,0.17876747519999997,0.0030106620297520583,0.0023907687111111033,0.003109456355555547,0.002932172816326526,0.005642356095999994,0.010213937926530605,0.00960576422716049,0.04112149409999999,0.0012331992959999903,0.0016217353785123888,0.0030796959999999903,0.002849887299408277,0.005271683951020405,0.007938391141868508,0.011268959412244896,0.03831173549999999,0.0023788840319999916,0.0021530430148760243,0.0033165880888888786,0.0032268556799999906,0.004076833023999994,0.007240024525951553,0.009367096749999995,0.0378194292,0.003951883599999996,0.0035364147999999936,0.003563650399999992,0.003433841375206603,0.0034311172408163213,0.0073340234239999925,0.01009864290964083,0.05386904719999998,0.006237296799999993,0.007434885688888878,0.006941510207999994,0.004978917074556206,0.006411122549999991,0.0070585432615384545,0.010568941183999996,0.3316147776,0.006528299287499995,0.005130204212244894,0.0058806555656509656,0.0062063710006920346,0.0039071545919999945,0.004002322195041319,0.004750438687999998,1
o1_gr_e06,A,0,0.004715879534626037,0.005224860799999998,0.00397136035041322,0.00506843278638941,0.007150839640816326,0.009343001015999997,0.011904171171840002,0.09678028139999999,0.005568085999999997,0.0041343105999999945,0.006362662399999997,0.005641073382248517,0.007673935231999995,0.010535948346020759,0.011548426792899408,0.09088696619999997,0.002851054975999997,0.0034650826666666593,0.003160252799999995,0.004025296799999997,0.006030594449999995,0.009244363733333332,0.011716812449999997,0.0496553225142857,0.0011709261551020363,0.0018315807471074314,0.003386356977777773,0.0035705040396694166,0.0051675259591836675,0.007427759813850414,0.00932367361420118,0.04041003195,0.0021386811999999956,0.0017981511999999966,0.003108615111111106,0.003101757866666662,0.0034682921632653027,0.006045125955555554,0.009230113935359996,0.04132174454999999,0.003194358986982244,0.0036586908444444367,0.0038878492444444396,0.003806998399999991,0.0037689660444444393,0.0039020420879999976,0.00897742444444444,0.35171527679999987,0.006021528533333327,0.004604528159999995,0.006011776799999992,0.005010287682644622,0.005084316444444438,0.003410971987499997,0.0060107243760000005,0.0748380744,0.005411871053254433,0.004136538120415221,0.004235661154570634,0.0064706432326530556,0.0053578952959999985,0.003929858324999997,0.004580996768975065,0.040288176
o1_gr_e07,A,0,0.0015582632727272662,0.0022853249632653005,0.005844966199999991,0.009203841199999993,0.010326898687999997,0.013508478591999995,0.014224582388927329,0.13522663439999993,0.003302183199999988,0.002531751933727805,0.005192795247337273,0.009034805599999994,0.009781459987499998,0.01644285579999999,0.015554207699999998,0.09316961279999998,0.0031457885355371854,0.0036116199359999927,0.006389071999999993,0.006188869012499996,0.009793616062499995,0.013422971024999996,0.01622812574117647,0.07529999399999998,0.0026131199431952607,0.00580563044999999,0.004632957671005911,0.0068514063749999955,0.010977867449999996,0.015079585274999998,0.017843458845674735,0.31276788479999995,0.0030970789999999948,0.0054304935111111055,0.0057822809999999916,0.007735748737499998,0.011914609837499998,0.016024240687499997,0.026150228799999987,1,0.004235817361983464,0.005939946311111104,0.005312319999999995,0.009854127036734687,0.014114481279999994,0.017195782499999996,0.03211952054399999,1,0.0060358943999999914,0.0056991724958677615,0.007794894399999995,0.009130739343944634,0.015554805247999995,0.022562119214201176,0.06724629849599999,1,0.002539026891493381,0.0046839994131487855,0.0052087571702479326,0.005685513440624996,0.009190201706539827,0.013396020449999999,0.08567447579999997,1
o1_gr_e08,A,0,0.0038047575999999948,0.005033327999999995,0.006068462106122448,0.008753486400000005,0.007618103822222221,0.008257149155555553,0.010441419733333332,0.021640276,0.0019479711999999972,0.0032103449999999994,0.0049659816489795875,0.003630944599999999,0.006185391263999997,0.006351747799999998,0.0068663246079999985,0.013744335743999997,0.0021254474666666688,0.002631690900000001,0.004057149453061227,0.0032701764355029554,0.005327146906508876,0.007536321287573963,0.008709088383999999,0.01500091676033058,0.0011087642000000009,0.002075099903999994,0.004240079099999994,0.003963475427218935,0.006675787682840236,0.008911049730612245,0.011921520930612247,0.024278775299999996,0.0015585704816326528,0.0030288152888888896,0.004130722367999998,0.0047207979519999985,0.007379094400000001,0.010154446719999998,0.014106582220408165,0.03716974559999999,0.0037486650239999973,0.004181022431999998,0.004456300799999999,0.005773181174999999,0.009931549812244898,0.012086572031999997,0.017121466054437873,0.06058942019999999,0.004079706024489797,0.006728130844444443,0.007590727295999997,0.008108152016326529,0.011902241534693877,0.016442425107692303,0.017490033551020412,0.054363013632,0.003609246161058601,0.004070807523966943,0.0045817246999999995,0.004782295321874999,0.007578004151020409,0.008911245351724138,0.01181301855,1
o1_gr_e09,A,0,0.004901907149999993,0.004107830399999994,0.004513431455999998,0.007890411820408156,0.008790645746938771,0.007923011555555548,0.010832848457142854,0.012836602666666664,0.004398418285714276,0.0035524437333333304,0.003958070975999995,0.0030863716897959153,0.006417304177777771,0.005936529599999995,0.006835388250887571,0.009338622049704138,0.003138687288888886,0.002544090311111109,0.0032219121777777716,0.003326052999999997,0.006267950207999994,0.00601141342040816,0.00825069129795918,0.012542427999999993,0.0015172120859504102,0.0017972932760330516,0.003520486399999998,0.0034921071905325398,0.005265485439999995,0.006808636899653974,0.010733422775510202,0.029710045599999995,0.002084264999999996,0.0025757475839999957,0.0032465195999999965,0.004335773951999998,0.006593837512499997,0.009657995519999997,0.01136836035,0.027097729650000003,0.004257340088888883,0.0037011179519999974,0.003918759081656802,0.0060826664959999985,0.0088685794125,0.011746457088,0.01487386741224489,0.11457779039999993,0.005062451327999993,0.004810909535999994,0.005877711799999996,0.006909362856747403,0.01146087744,0.015216247395918365,0.018129419020118345,0.2464883136,0.003773230044444444,0.003004469637119998,0.003693206217360285,0.005392936287999997,0.0073048127679999995,0.010329604300799999,0.012032713007183364,1
o1_gr_e10,A,0,0.005594566162500004,0.006392185762500004,0.006324111742936291,0.009333317387755108,0.00825642994048443,0.009568353888,0.019770288200000003,1,0.004225017712500004,0.006281593943801658,0.006496141200000006,0.006682196571428576,0.008897269632000004,0.012164327950173014,0.03285414945,1,0.003226631687573969,0.004722890311111118,0.004837234195041326,0.0049959604125000045,0.008282748355555558,0.011289656555102043,0.0270712922,1,0.0015799400816326587,0.005503760800000009,0.0029771723755102086,0.005129226286505194,0.009264943466666673,0.012621668897959185,0.026710443436686396,1,0.0014779630125000037,0.005371341600000009,0.003325022400000005,0.005239341000000003,0.007809417094736843,0.010444066214876039,0.02199126651428572,1,0.003912637866666676,0.005358376000000012,0.0034646713562130247,0.006672844629585805,0.009379770612244901,0.010724097450519034,0.014761671525000006,1,0.00412220302809918,0.0056886941387755165,0.004287811995266277,0.008836774400000004,0.012693475400000005,0.01899068688,0.018009146300591722,1,0.0049407368727272805,0.0031102572375000036,0.0033703592132231443,0.0059692024080000025,0.00933780586666667,0.012616717950000002,0.015359215360000003,0.08396147520000004
o1_gr_e11,A,0,0.006270769777777785,0.00286230666666667,0.004409147759169554,0.005616806661224492,0.008360969006094187,0.010958993828571434,0.02160984284081633,1,0.0044203184000000065,0.004832784711111119,0.0046131349207100625,0.006924315820408169,0.009170763670588241,0.01022994238579882,0.055575667200000005,1,0.004161958600000006,0.004356490666666673,0.004548256800000006,0.005953120875000004,0.009117512280000004,0.012382349644800006,0.35178145920000004,1,0.0016494155520000034,0.0023248890000000045,0.0036924994650887628,0.0063985304250000034,0.007730033600000002,0.016124913899999996,1,1,0.0025059960000000043,0.0030975502016529,0.004313549000000006,0.005904204995918372,0.01050235885,0.0170444064725898,1,1,0.0038281254000000053,0.003904393200000005,0.004942430889795922,0.007058413422222227,0.010129739028099174,0.014763959265028357,0.3562212959999999,1,0.004071585600000006,0.005362644672000008,0.007445279200000004,0.009574612425000002,0.014886646987500004,0.022336637730612247,0.072196822656,1,0.004595832064000003,0.003873495809418286,0.004782247464960003,0.006500622526530614,0.011937552457142855,0.01743613484444445,0.035627546592,1
o1_gr_e12,A,0,0.005023489800000002,0.003734160800000001,0.0032257167337278146,0.0031515829920000004,0.005777933035916826,0.009361457850000003,1,1,0.0042411573585798825,0.0037206218666666693,0.00409418026666667,0.003916184320000002,0.007373447555555557,0.01013861505,0.05648794400000002,1,0.0033042606390532546,0.0031257077333333365,0.0038508700444444457,0.004059903616000002,0.007760569378546716,0.01147890671020408,0.03712110115555555,1,0.001352678784000002,0.001994605884297522,0.0038154417777777816,0.004150441472000002,0.007838007197231836,0.01231893736952909,0.024864508288757393,1,0.002239600643786986,0.002554321745454548,0.003967345422222225,0.004143214848000001,0.007162761679778396,0.014738682368000007,0.0184249915875,1,0.004227358409467457,0.0044097724444444476,0.003595619400000001,0.005125047081656809,0.008296039689795922,0.010309533600000004,0.011325255761058603,1,0.008602665300000003,0.004886778816000001,0.005194899490909091,0.006580849760946747,0.010049668363636365,0.0097607102625,0.0175957258,0.0736401024,0.006043709828571431,0.003413415771428574,0.003980472685714286,0.005238469190082644,0.006294718058223064,0.009384199822222224,0.013895087657142858,0.03071775673469387
o2-01_gr_e01,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00892876844444445,0.006332478777777791,0.009168194138888896,0.014045894024691365,0.011438991636363643,0.015257828395061738,0.02044046759183674,0.08057101800000006,0.006037094962962966,0.005234339611111114,0.014857781888888906,0.016575376489795936,0.013308071920000006,0.017565765827160504,0.02183620864197532,0.058388713777777795,0.016756124853185596,0.26771116533333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2-01_gr_e02,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.009462407777777768,0.005904938285714275,0.009517382545454542,0.012574411259259259,0.009388787171597631,0.023072184666666672,0.015625825159999995,0.033460841920000005,0.005676050378698223,0.0052115955959595945,0.01556088704142012,0.028194055779999998,0.0166895172345679,0.033350764479999996,0.03241204877777777,0.10975028900000001,0.012018491060083287,0.015120162693877549,0.03868415901385041,0.2845764093333334,1,1,1,1,0.06938801847999998,0.7424986359999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2-01_gr_e03,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0046664189024943304,0.0052032027911111094,0.010638028839506168,0.018368296222222222,0.026454959519999995,0.022986249224489802,1,1,0.005517395933402704,0.0055098828888888885,0.017080455039999998,0.01627270228571429,0.009766429693877551,0.02212052857142856,0.016368082279999998,0.029635179444444437,0.3925022199999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2-04_gr_e04,D,3,1,0.13252508115000003,0.02112515793888889,0.011540318502259218,0.023862174312396695,1,1,1,0.04800281188888889,0.014293307890123457,0.012791282426297578,0.011547931406858713,0.01927468979464286,1,1,1,0.01699794190390625,0.010540125155555554,0.010251929146020761,0.010745672728994082,0.0239740384429752,1,1,1,0.0026489411757812478,0.004711483498961937,0.005282011333333334,0.007001180855375001,0.026157308060317467,1,1,1,0.002082106382222219,0.0019323909884999993,0.0047086781993079556,0.00643579224504132,0.026040694993650797,1,1,1,0.006370914425396825,0.005154474871875002,0.006335986534948098,0.006264088905165289,0.030317698911111114,1,1,1,0.014570981712,0.011453468914878893,0.0102768420671875,0.007375779366857143,0.03827724238488888,1,1,1,1,0.052104667475,0.022759082762499994,0.011120101049382715,0.04567817343703703,1,1,1
o2-04_gr_e05,D,3,1,1,0.05238603960799999,0.014072091102479334,0.01611765012341311,0.6089927718,1,1,0.06421840206250001,0.016585562976888887,0.015870279761777777,0.009357003590011891,0.014944586172851562,0.2031703507555555,1,1,0.01852584987573964,0.012656144820069203,0.014772250147928991,0.011458440606349204,0.0171612013125,0.6214822502,1,1,0.0038377140666666604,0.00633130742142857,0.005522176389256197,0.007463062554838708,0.013728373549074076,1,1,1,0.0022641115950617196,0.0024250582265432073,0.004546290473015871,0.007397310020811651,0.013867491139660494,1,1,1,0.006508693780555551,0.004309620849112424,0.009961565736888885,0.007147958287695311,0.012950825884626035,1,1,1,0.008651009788919663,0.01003983530304709,0.01403422259555555,0.010881781539682542,0.01677173623392857,1,1,1,0.032613836188888884,0.022412951357999995,0.03430205477142857,0.01506204804152249,0.016576678849305554,1,1,1
o2-04_gr_e06,D,3,1,1,0.03753672335000001,0.016274734293827163,0.02086425570590278,0.6008464294000001,1,1,0.05847174654999998,0.014917148885333329,0.01742467468194444,0.009593179003571428,0.014706353603673093,0.15191537576250005,1,1,0.016661986218934905,0.012448038006249999,0.013878574015384615,0.01102959626031746,0.01923988573024,0.20224035035555557,1,1,0.003387075861728394,0.005939673442857141,0.00587498615401662,0.007014465918668252,0.012441225041782323,0.20290979193333333,1,1,0.0019278697059999987,0.002334372181163433,0.005157787532179928,0.006655798963139121,0.011982675419667592,0.12086966550399998,1,1,0.005551685822222222,0.004842753037812126,0.00936991588235294,0.007927843536390533,0.011808642129257068,0.20209329653333333,1,1,0.01766093939408284,0.011878425681500002,0.01898835699444445,0.013276514588235295,0.010972093454174886,0.29762001955,1,1,1,0.08519188346666665,0.028181504400000005,0.0161889441984375,0.009860211449864792,0.2000361351333333,1,1
o2-07_gr_e07,B,1,1,1,1,1,1,1,1,1,0.015179778857142865,0.029443849050000002,0.034624859428571436,0.024848522496000006,0.028792870953086434,0.023009275557024797,0.024202678528000007,1,0.009427019771428572,0.007109103085714286,0.008377059634567906,0.013080124250887575,0.009276415140166203,0.0099988596816609,0.0103625461625,0.023911136355555553,0.002937848031999999,0.0036770144264462816,0.0033891856249999995,0.005188608911111113,0.004895922971428572,0.006686919711111113,0.006870081400000001,0.005119334781163435,0.002860606349999999,0.0032560871777777755,0.0036999495573964507,0.005523392740495867,0.005883547755555557,0.0076684994909090925,0.007661280822222224,0.006146096611634347,0.013484475822222224,0.007729763066666668,0.008173390598816568,0.008338825371428573,0.010170047734911246,0.010074748342857145,0.012535730822222224,0.009883802271604935,0.012871043577777777,0.011042773142857145,0.010853776341333337,0.014849589377777778,0.015550534222222225,0.01518430032662722,0.017048464844444444,0.018673792355555562,1,1,0.1885464448000001,1,0.21041930559999994,0.21041930559999994,1,1
o2-07_gr_e08,B,1,1,1,1,1,1,1,1,1,0.0183073369123967,0.03747678853333334,0.04778059059200001,0.05133064832000002,0.05062550528000002,0.02108234955555556,0.01853715247337279,0.036687766400000016,0.007651292162500001,0.009299067947404848,0.008691977362962965,0.009572251111111115,0.011680051075000007,0.011127666025000005,0.010125693132179934,0.014231479111111117,0.0025074117973333354,0.00327775661065089,0.004717890800000003,0.0059205595504132295,0.005759618953846158,0.00576862868571429,0.005475758449777782,0.004879115024000002,0.0037417311209876577,0.003497832766863909,0.005343309550617291,0.005070867200000004,0.00585239386666667,0.00611850555555556,0.006821388933333337,0.004742556231404961,0.00946319268571429,0.009461401714285717,0.01164432235555556,0.012381693302479343,0.008351479111111114,0.009713862550000004,0.01054693835377778,0.009835433622145335,0.022851237214814822,0.02326568284444445,0.02433815253333334,0.018213598200000007,0.022558489408000006,0.019007864088888892,0.01888890002222223,0.019306188222222232,1,1,1,1,1,1,1,1
o2-07_gr_e09,B,1,1,1,1,1,1,1,1,1,0.04351947264,0.06962923940000001,0.08864553351111114,0.29444632000000015,0.04260065828571429,0.026134544290909095,0.021306600596449704,0.05220419456000001,0.015045878029752074,0.008961015875000002,0.009618677282539685,0.05176232051200003,0.015414323085714289,0.010825850442105269,0.010760373182006922,0.008143942314049591,5.0551200000001916e-05,0.0027225242737777774,0.004154844685714287,0.005614190244444447,0.006552245933333335,0.006328969429585801,0.007629607222222226,0.004033641345404666,0.002260003200000043,0.0027894306461538473,0.004563117377777782,0.006658552651851855,0.005606378057142857,0.00789642108888889,0.008178211237869822,0.004780631813443074,1,0.0075663805714285765,0.0099047928,0.011175441666666671,0.0101381168,0.012198141879289947,0.013680750377777781,0.006975610674556212,1,0.012867927542857139,0.015581165444444451,0.019934282816000008,0.020675117120000003,0.017683153288888892,0.017702219888888898,0.013012227355017305,1,1,1,1,1,1,1,1
o2-10_gr_e10,B,1,0.023552836265625005,0.02236086665625,0.015833648500000005,0.034938734583333346,0.055739968125,0.05943063581250003,0.06495609975000002,1,0.013074954708333334,0.009039763851562504,0.008310530775000002,0.015308385520833337,0.013040652574218754,0.01239228883333334,0.015324116472656248,0.021798354937500007,0.005606417175925928,0.0054266321388888915,0.005556720247500001,0.00970030409693878,0.008508914101851853,0.009255665111111117,0.009325015695000001,0.009914218079999999,0.001083706183593752,0.0027690373828125024,0.003406605199218752,0.005527621145833338,0.005187723222656252,0.004437574190082648,0.005405908155000002,0.004740201943333335,0.0020990867775000006,0.00298317453703704,0.0031584510225000015,0.004555136613281252,0.007517356800000006,0.0044679880500000015,0.004680339517500002,0.0037003316805555566,0.006686533136718754,0.005934280312500003,0.006647613697500002,0.006746822566115706,0.01208889892346939,0.009321462574074077,0.009322345092592594,0.007085849199999997,0.010086448962962968,0.010447610935185188,0.009629519820247935,0.014051053265625004,0.013729772481481491,0.012476398357500001,0.013149298949999999,0.04022223900000003,0.037768852000000006,0.029078012343750004,0.031799983640625015,0.033327261984375016,0.14163771450000007,0.02960593764000001,0.0773414833125,1
o2-10_gr_e11,A,0,0.004030428000000004,0.0011200840408163264,0.0028750044722222236,0.004598385675619836,0.006231604144970415,0.0076500029808673495,0.023866091910000015,1,0.0032222870625000215,0.0014013586683673481,0.0025861192855029607,0.007293489962962967,0.008123011583333336,0.01397709701851852,0.06658525012500005,1,0.0043712017500000125,0.0031545010312500022,0.004230464660156253,0.01075270891666667,0.010981858129629634,0.016407473074218755,0.14022732000000002,1,0.001017259812499999,0.002513257437500001,0.002848517776041668,0.0062770460454545495,0.011145206472222223,0.012230118272727273,1,1,0.001413637852040819,0.0020725031666666686,0.003914285130000001,0.0060320215677083355,0.009334950942708335,0.015870178250000002,1,1,0.0027476696041666714,0.002263036642500003,0.004395294297520662,0.007080839876033061,0.00954371283854167,0.016012291842592598,1,1,0.0030639316224489828,0.004925223872448982,0.005814510975000002,0.008860116292500003,0.012002558797500007,0.0160406697962963,0.15559551750000006,1,0.004516341333333337,0.004090522860000003,0.006313201057500001,0.007978298098958333,0.015145622906250003,0.016050244185185185,0.039487353421875,1
o2-10_gr_e12,B,1,0.026720366916666658,0.014156855541666664,0.02425437004687499,0.022261956449999995,0.031467554578124994,0.04535478291666667,0.14609533874999991,1,0.005390380221074378,0.006038997471074378,0.007275494150826444,0.010993317240740739,0.013996230339843752,0.012664518577499999,0.017117042660156245,1,0.003483183037037035,0.005236195453124996,0.004787731940082642,0.00679949598,0.00983433631640625,0.008991151949999998,0.008005853296875,0.025912965333333326,0.0010131263611111072,0.0021564545742187493,0.0027626015156249997,0.0030691815824999986,0.006854747499999997,0.00577524097265625,0.004747332479999998,0.004636671223958332,0.0014176697407407366,0.0022134016757812468,0.002251035756198345,0.0036407268674999984,0.008258694179999993,0.004260860399999998,0.004495566659999998,0.007358082374999998,0.004845168030612242,0.004563272414062498,0.005388625916666662,0.00630897084,0.013957660169999999,0.008536868046296296,0.0078134639175,0.01583498112,0.005989656592592589,0.006494101111111107,0.007899751435185185,0.009743039157407407,0.014002491765306123,0.012120590259259259,0.0116534922825,0.02366608782000001,0.011796397166666665,0.01039728189795918,0.01442919375,0.03159634008333332,0.03581683624999999,0.03002853262499999,0.06682540893749998,0.1370597024999999
o2_gr_e01,C,2,1,1,1,0.07795203372444444,1,1,1,1,0.052914622073599996,0.022964777063801647,0.014641261291377777,0.00913693644612476,0.013696538069349114,0.10295225893120001,1,1,0.005273934235937499,0.009888987351358023,0.007717762086204984,0.0067490848745557636,0.007566639836711735,0.023265597266481995,0.41344811143999993,1,0.0018887972767999961,0.003475804921244441,0.004440494099999995,0.0043235348226559975,0.0077250501464888885,0.01209995497196159,0.024182495645155556,0.3592989209599998,0.003064496932231398,0.0047790300098765354,0.005644010525917156,0.005444024693979237,0.006438171910082644,0.007557359104615383,0.011480065589867675,0.02851824482181818,1,0.03696321359111111,0.0357613341382716,0.01184657362979206,0.010234602211735538,0.010421434787399994,0.01053310631423823,0.011272215310247932,1,1,1,0.08019401911500001,0.026710521701111115,0.019178942219062498,0.0141031990512,0.0135200812838,1,1,1,1,1,1,0.08390739542499999,0.0644710494176
o2_gr_e02,C,2,0.06264365408000006,0.02695272267520002,0.04315139397333334,0.1225432807200001,1,1,1,1,0.019236433328000006,0.009158123628888891,0.007955166940000001,0.007877292537278112,0.005491013149135805,0.005482196311269138,0.0428385396928395,1,0.0072332588671604955,0.006490437172892567,0.0064104737277777815,0.006818824125619839,0.004419767541314881,0.01421023674694215,0.04542927984000002,1,0.0025299618770247955,0.003080282726111113,0.0034694538417777794,0.004461021600000003,0.007159742515006861,0.01507657324720222,0.01874762912641976,1,0.0045598670686419806,0.004239206574201187,0.003907840708800002,0.0056479931732000025,0.010289442561481482,0.013668129083950625,0.020744673903644453,0.16567249174000004,1,1,0.3464332653600001,0.03359900061000001,0.016596486082400008,0.0112210438648,0.016578088683737027,0.029375905606611574,1,1,1,0.1226095422222223,0.02587207254613334,0.022471012355555563,0.01788485590370371,0.029692666163305795,1,1,1,1,1,0.13544500772444448,0.05769192016000002,1
o2_gr_e03,C,2,1,1,1,0.04652780937000001,0.10077929274000001,1,1,1,0.014056836610133341,0.01772369036666667,0.010700639789896197,0.008390699240000007,0.01092292254539063,0.07178941980000002,1,1,0.00551567046487713,0.007339353692631584,0.006229041896000005,0.006877962930295861,0.011505945979262787,0.024184367812318346,0.14386573394666674,1,0.0022338764426297624,0.0038090180037869867,0.0041278354479012385,0.006111113771124265,0.010972014965632002,0.01610212445333334,0.04120008137086421,1,0.004905432078750003,0.004806710749822491,0.006240331720000006,0.005976003537777781,0.00833940883421488,0.012763339866200006,0.014153656827603313,0.04837729344000003,1,1,0.02813285983763315,0.023025907328355567,0.01572106606518519,0.01019217273180556,0.014568060894074083,0.02321517101159764,1,1,1,0.1279897457066667,0.04758357837625002,0.019970731361329645,0.02171593475187501,0.024030374760000008,1,1,1,1,1,1,0.06717658201333336,1
